,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-08-21 20:00:00+01:00,328.0,3217.0,1463.0,1040.0,1017.0,673.0,32.0,0.0,501.0
2018-08-21 21:00:00+01:00,327.0,3069.0,1463.0,243.0,731.0,353.0,32.0,0.0,548.0
2018-08-21 22:00:00+01:00,331.0,2670.0,1462.0,80.0,510.0,154.0,32.0,0.0,528.0
2018-08-21 23:00:00+01:00,328.0,2277.0,1463.0,50.0,496.0,36.0,32.0,0.0,396.0
2018-08-22 00:00:00+01:00,322.0,1669.0,1461.0,2.0,258.0,35.0,31.0,0.0,286.0
2018-08-22 01:00:00+01:00,327.0,1700.0,1461.0,0.0,62.0,35.0,33.0,0.0,207.0
2018-08-22 02:00:00+01:00,328.0,1672.0,1460.0,0.0,65.0,35.0,33.0,0.0,170.0
2018-08-22 03:00:00+01:00,328.0,1660.0,1460.0,0.0,86.0,35.0,32.0,0.0,115.0
2018-08-22 04:00:00+01:00,326.0,1616.0,1460.0,0.0,42.0,36.0,32.0,0.0,73.0
2018-08-22 05:00:00+01:00,325.0,1978.0,1461.0,9.0,40.0,114.0,31.0,0.0,53.0
2018-08-22 06:00:00+01:00,330.0,2460.0,1460.0,275.0,304.0,200.0,31.0,0.0,47.0
2018-08-22 07:00:00+01:00,323.0,2812.0,1460.0,420.0,622.0,504.0,31.0,14.0,34.0
2018-08-22 08:00:00+01:00,318.0,2947.0,1460.0,307.0,605.0,362.0,31.0,90.0,11.0
2018-08-22 09:00:00+01:00,318.0,2897.0,1460.0,308.0,579.0,345.0,31.0,186.0,4.0
2018-08-22 10:00:00+01:00,308.0,2918.0,1460.0,301.0,543.0,426.0,31.0,286.0,6.0
2018-08-22 11:00:00+01:00,304.0,3176.0,1459.0,569.0,705.0,353.0,32.0,336.0,21.0
2018-08-22 12:00:00+01:00,301.0,3058.0,1459.0,463.0,652.0,464.0,32.0,369.0,30.0
2018-08-22 13:00:00+01:00,301.0,3165.0,1458.0,579.0,850.0,461.0,32.0,370.0,57.0
2018-08-22 14:00:00+01:00,301.0,3062.0,1458.0,543.0,819.0,455.0,31.0,369.0,196.0
2018-08-22 15:00:00+01:00,304.0,3047.0,1458.0,465.0,819.0,440.0,32.0,341.0,389.0
2018-08-22 16:00:00+01:00,304.0,3029.0,1458.0,305.0,844.0,437.0,32.0,287.0,605.0
2018-08-22 17:00:00+01:00,304.0,3005.0,1458.0,242.0,912.0,244.0,32.0,211.0,766.0
2018-08-22 18:00:00+01:00,302.0,3223.0,1458.0,244.0,939.0,247.0,32.0,121.0,725.0
2018-08-22 19:00:00+01:00,303.0,3352.0,1459.0,279.0,1084.0,414.0,32.0,28.0,585.0
2018-08-22 20:00:00+01:00,303.0,3191.0,1461.0,1118.0,1078.0,689.0,31.0,0.0,492.0
2018-08-22 21:00:00+01:00,298.0,2769.0,1465.0,1170.0,1012.0,635.0,30.0,0.0,480.0
2018-08-22 22:00:00+01:00,305.0,2309.0,1463.0,728.0,873.0,609.0,30.0,0.0,450.0
2018-08-22 23:00:00+01:00,308.0,1916.0,1386.0,513.0,769.0,565.0,31.0,0.0,382.0
2018-08-23 00:00:00+01:00,319.0,1487.0,1456.0,382.0,583.0,100.0,31.0,0.0,340.0
2018-08-23 01:00:00+01:00,322.0,1512.0,1384.0,156.0,463.0,45.0,31.0,0.0,379.0
2018-08-23 02:00:00+01:00,321.0,1657.0,1330.0,29.0,315.0,47.0,31.0,0.0,364.0
2018-08-23 03:00:00+01:00,323.0,1702.0,1443.0,0.0,238.0,36.0,32.0,0.0,369.0
2018-08-23 04:00:00+01:00,327.0,1777.0,1378.0,15.0,214.0,39.0,31.0,0.0,360.0
2018-08-23 05:00:00+01:00,315.0,2132.0,1421.0,283.0,179.0,243.0,30.0,0.0,321.0
2018-08-23 06:00:00+01:00,312.0,2502.0,1422.0,394.0,347.0,533.0,25.0,0.0,313.0
2018-08-23 07:00:00+01:00,299.0,2960.0,1410.0,424.0,521.0,411.0,12.0,17.0,281.0
2018-08-23 08:00:00+01:00,307.0,3191.0,1455.0,426.0,903.0,622.0,26.0,109.0,250.0
2018-08-23 09:00:00+01:00,315.0,3163.0,1387.0,400.0,932.0,653.0,32.0,209.0,167.0
2018-08-23 10:00:00+01:00,318.0,3155.0,1387.0,195.0,944.0,583.0,32.0,294.0,110.0
2018-08-23 11:00:00+01:00,327.0,3149.0,1367.0,64.0,788.0,238.0,33.0,354.0,104.0
2018-08-23 12:00:00+01:00,328.0,3148.0,1356.0,3.0,980.0,35.0,34.0,389.0,167.0
2018-08-23 13:00:00+01:00,328.0,3114.0,1292.0,287.0,724.0,44.0,33.0,398.0,297.0
2018-08-23 14:00:00+01:00,327.0,3143.0,1239.0,0.0,730.0,46.0,33.0,390.0,435.0
2018-08-23 15:00:00+01:00,332.0,3111.0,1319.0,10.0,831.0,58.0,34.0,362.0,626.0
2018-08-23 16:00:00+01:00,330.0,3109.0,1355.0,99.0,836.0,367.0,33.0,310.0,941.0
2018-08-23 17:00:00+01:00,330.0,2968.0,1333.0,192.0,812.0,508.0,34.0,232.0,1269.0
2018-08-23 18:00:00+01:00,334.0,2955.0,1334.0,160.0,722.0,443.0,33.0,129.0,1500.0
2018-08-23 19:00:00+01:00,333.0,2839.0,1334.0,137.0,545.0,412.0,33.0,30.0,1714.0
2018-08-23 20:00:00+01:00,338.0,2892.0,1334.0,465.0,662.0,590.0,31.0,0.0,1870.0
2018-08-23 21:00:00+01:00,340.0,2820.0,1296.0,262.0,491.0,417.0,32.0,0.0,1917.0
2018-08-23 22:00:00+01:00,338.0,2259.0,1286.0,193.0,356.0,281.0,33.0,0.0,1877.0
2018-08-23 23:00:00+01:00,337.0,1941.0,1155.0,5.0,156.0,136.0,32.0,0.0,1850.0
2018-08-24 00:00:00+01:00,340.0,1774.0,1125.0,0.0,19.0,36.0,33.0,0.0,1835.0
2018-08-24 01:00:00+01:00,347.0,1633.0,1283.0,0.0,20.0,35.0,33.0,0.0,1760.0
2018-08-24 02:00:00+01:00,347.0,1638.0,1292.0,0.0,20.0,35.0,33.0,0.0,1720.0
2018-08-24 03:00:00+01:00,348.0,1677.0,1248.0,0.0,20.0,35.0,32.0,0.0,1586.0
2018-08-24 04:00:00+01:00,348.0,1661.0,1333.0,0.0,20.0,35.0,33.0,0.0,1323.0
2018-08-24 05:00:00+01:00,345.0,1873.0,1368.0,7.0,23.0,36.0,31.0,0.0,1247.0
2018-08-24 06:00:00+01:00,336.0,2180.0,1414.0,202.0,177.0,129.0,31.0,0.0,1199.0
2018-08-24 07:00:00+01:00,340.0,2661.0,1461.0,307.0,370.0,186.0,32.0,15.0,1157.0
2018-08-24 08:00:00+01:00,343.0,2757.0,1462.0,79.0,535.0,133.0,33.0,96.0,1029.0
2018-08-24 09:00:00+01:00,342.0,2605.0,1371.0,386.0,556.0,323.0,33.0,193.0,709.0
2018-08-24 10:00:00+01:00,335.0,2677.0,1367.0,580.0,588.0,379.0,33.0,291.0,513.0
2018-08-24 11:00:00+01:00,336.0,2705.0,1366.0,496.0,592.0,300.0,33.0,349.0,478.0
2018-08-24 12:00:00+01:00,336.0,2765.0,1446.0,573.0,587.0,353.0,33.0,375.0,468.0
2018-08-24 13:00:00+01:00,333.0,2795.0,1460.0,519.0,466.0,300.0,33.0,381.0,585.0
2018-08-24 14:00:00+01:00,327.0,2784.0,1459.0,236.0,442.0,348.0,31.0,371.0,744.0
2018-08-24 15:00:00+01:00,325.0,2764.0,1459.0,186.0,373.0,311.0,33.0,347.0,1000.0
2018-08-24 16:00:00+01:00,331.0,2704.0,1457.0,80.0,374.0,132.0,33.0,310.0,1280.0
2018-08-24 17:00:00+01:00,326.0,2764.0,1521.0,192.0,418.0,130.0,33.0,239.0,1481.0
2018-08-24 18:00:00+01:00,328.0,2823.0,1591.0,311.0,352.0,135.0,33.0,133.0,1610.0
2018-08-24 19:00:00+01:00,329.0,2751.0,1580.0,150.0,303.0,90.0,33.0,29.0,1722.0
2018-08-24 20:00:00+01:00,328.0,2747.0,1617.0,142.0,319.0,388.0,33.0,0.0,1972.0
2018-08-24 21:00:00+01:00,323.0,2831.0,1649.0,149.0,628.0,255.0,33.0,0.0,2020.0
2018-08-24 22:00:00+01:00,323.0,2534.0,1597.0,91.0,545.0,56.0,32.0,0.0,1949.0
2018-08-24 23:00:00+01:00,317.0,2129.0,1554.0,0.0,371.0,36.0,33.0,0.0,1853.0
2018-08-25 00:00:00+01:00,321.0,1693.0,1601.0,0.0,159.0,35.0,33.0,0.0,1796.0
2018-08-25 01:00:00+01:00,322.0,1581.0,1608.0,0.0,24.0,35.0,33.0,0.0,1770.0
2018-08-25 02:00:00+01:00,327.0,1605.0,1729.0,0.0,19.0,35.0,34.0,0.0,1682.0
2018-08-25 03:00:00+01:00,323.0,1659.0,1714.0,0.0,19.0,35.0,34.0,0.0,1618.0
2018-08-25 04:00:00+01:00,323.0,1665.0,1709.0,0.0,19.0,35.0,33.0,0.0,1504.0
2018-08-25 05:00:00+01:00,324.0,1837.0,1693.0,0.0,18.0,35.0,32.0,0.0,1470.0
2018-08-25 06:00:00+01:00,326.0,1991.0,1661.0,0.0,22.0,35.0,30.0,0.0,1393.0
2018-08-25 07:00:00+01:00,330.0,2027.0,1752.0,0.0,229.0,35.0,32.0,19.0,1379.0
2018-08-25 08:00:00+01:00,327.0,2313.0,1683.0,54.0,434.0,132.0,31.0,120.0,1147.0
2018-08-25 09:00:00+01:00,329.0,2302.0,1634.0,105.0,615.0,195.0,33.0,228.0,867.0
2018-08-25 10:00:00+01:00,325.0,2365.0,1630.0,91.0,560.0,254.0,33.0,320.0,636.0
2018-08-25 11:00:00+01:00,327.0,2449.0,1642.0,91.0,646.0,184.0,33.0,378.0,509.0
2018-08-25 12:00:00+01:00,322.0,2414.0,1690.0,91.0,593.0,181.0,33.0,408.0,543.0
2018-08-25 13:00:00+01:00,324.0,2362.0,1686.0,90.0,380.0,175.0,33.0,417.0,588.0
2018-08-25 14:00:00+01:00,327.0,2326.0,1632.0,0.0,247.0,36.0,33.0,410.0,612.0
2018-08-25 15:00:00+01:00,325.0,2211.0,1632.0,0.0,139.0,38.0,33.0,384.0,709.0
2018-08-25 16:00:00+01:00,324.0,2298.0,1632.0,11.0,144.0,179.0,34.0,332.0,823.0
2018-08-25 17:00:00+01:00,321.0,2384.0,1631.0,216.0,149.0,198.0,34.0,251.0,906.0
2018-08-25 18:00:00+01:00,321.0,2418.0,1694.0,576.0,435.0,479.0,33.0,140.0,939.0
2018-08-25 19:00:00+01:00,323.0,2362.0,1707.0,770.0,629.0,601.0,33.0,30.0,1072.0
2018-08-25 20:00:00+01:00,328.0,2381.0,1692.0,852.0,743.0,600.0,33.0,0.0,1226.0
2018-08-25 21:00:00+01:00,324.0,2348.0,1699.0,689.0,738.0,659.0,32.0,0.0,1285.0
2018-08-25 22:00:00+01:00,325.0,2314.0,1722.0,487.0,666.0,569.0,33.0,0.0,1224.0
2018-08-25 23:00:00+01:00,327.0,1980.0,1753.0,92.0,280.0,38.0,32.0,0.0,1098.0
2018-08-26 00:00:00+01:00,329.0,1467.0,1754.0,0.0,100.0,35.0,33.0,0.0,1004.0
2018-08-26 01:00:00+01:00,330.0,1343.0,1755.0,0.0,21.0,35.0,33.0,0.0,902.0
2018-08-26 02:00:00+01:00,330.0,1409.0,1754.0,0.0,19.0,35.0,33.0,0.0,834.0
2018-08-26 03:00:00+01:00,330.0,1303.0,1755.0,0.0,19.0,35.0,34.0,0.0,830.0
2018-08-26 04:00:00+01:00,327.0,1311.0,1755.0,0.0,20.0,35.0,33.0,0.0,847.0
2018-08-26 05:00:00+01:00,320.0,1324.0,1755.0,0.0,60.0,35.0,31.0,0.0,793.0
2018-08-26 06:00:00+01:00,321.0,1318.0,1756.0,0.0,113.0,35.0,30.0,0.0,698.0
2018-08-26 07:00:00+01:00,324.0,1324.0,1756.0,105.0,305.0,37.0,32.0,21.0,551.0
2018-08-26 08:00:00+01:00,333.0,1308.0,1753.0,295.0,390.0,104.0,33.0,130.0,424.0
2018-08-26 09:00:00+01:00,333.0,1308.0,1753.0,341.0,367.0,232.0,32.0,242.0,292.0
2018-08-26 10:00:00+01:00,333.0,1336.0,1753.0,388.0,255.0,364.0,32.0,329.0,167.0
2018-08-26 11:00:00+01:00,328.0,1329.0,1752.0,519.0,58.0,292.0,31.0,382.0,109.0
2018-08-26 12:00:00+01:00,325.0,1275.0,1753.0,470.0,203.0,287.0,31.0,407.0,115.0
2018-08-26 13:00:00+01:00,323.0,1274.0,1753.0,379.0,133.0,232.0,30.0,414.0,146.0
2018-08-26 14:00:00+01:00,326.0,1248.0,1754.0,246.0,143.0,230.0,31.0,406.0,242.0
2018-08-26 15:00:00+01:00,321.0,1234.0,1753.0,179.0,137.0,213.0,32.0,380.0,387.0
2018-08-26 16:00:00+01:00,324.0,1266.0,1753.0,127.0,152.0,198.0,33.0,328.0,508.0
2018-08-26 17:00:00+01:00,323.0,1386.0,1753.0,0.0,105.0,109.0,33.0,252.0,579.0
2018-08-26 18:00:00+01:00,316.0,1413.0,1754.0,0.0,111.0,107.0,32.0,143.0,574.0
2018-08-26 19:00:00+01:00,318.0,1333.0,1754.0,127.0,616.0,163.0,32.0,30.0,557.0
2018-08-26 20:00:00+01:00,322.0,1364.0,1758.0,847.0,783.0,690.0,32.0,0.0,606.0
2018-08-26 21:00:00+01:00,323.0,1344.0,1758.0,1079.0,814.0,661.0,33.0,0.0,601.0
2018-08-26 22:00:00+01:00,320.0,1355.0,1757.0,451.0,765.0,598.0,33.0,0.0,584.0
2018-08-26 23:00:00+01:00,326.0,1391.0,1759.0,216.0,559.0,408.0,33.0,0.0,591.0
2018-08-27 00:00:00+01:00,325.0,1282.0,1759.0,1.0,262.0,252.0,32.0,0.0,569.0
2018-08-27 01:00:00+01:00,326.0,1229.0,1759.0,0.0,21.0,53.0,33.0,0.0,538.0
2018-08-27 02:00:00+01:00,325.0,1300.0,1758.0,0.0,19.0,35.0,32.0,0.0,497.0
2018-08-27 03:00:00+01:00,320.0,1285.0,1758.0,0.0,20.0,35.0,31.0,0.0,480.0
2018-08-27 04:00:00+01:00,322.0,1316.0,1757.0,0.0,19.0,52.0,31.0,0.0,572.0
2018-08-27 05:00:00+01:00,320.0,1691.0,1758.0,30.0,19.0,115.0,32.0,0.0,666.0
2018-08-27 06:00:00+01:00,321.0,2207.0,1757.0,29.0,133.0,291.0,31.0,0.0,692.0
2018-08-27 07:00:00+01:00,323.0,2573.0,1756.0,29.0,442.0,371.0,31.0,8.0,658.0
2018-08-27 08:00:00+01:00,326.0,3110.0,1753.0,160.0,486.0,379.0,32.0,45.0,653.0
2018-08-27 09:00:00+01:00,326.0,3269.0,1754.0,265.0,537.0,386.0,32.0,84.0,510.0
2018-08-27 10:00:00+01:00,331.0,3192.0,1755.0,288.0,573.0,457.0,33.0,105.0,442.0
2018-08-27 11:00:00+01:00,329.0,3234.0,1754.0,389.0,735.0,567.0,33.0,158.0,333.0
2018-08-27 12:00:00+01:00,327.0,3177.0,1754.0,349.0,829.0,586.0,33.0,204.0,341.0
2018-08-27 13:00:00+01:00,330.0,3096.0,1753.0,272.0,742.0,479.0,33.0,226.0,504.0
2018-08-27 14:00:00+01:00,331.0,2967.0,1659.0,130.0,635.0,192.0,33.0,292.0,823.0
2018-08-27 15:00:00+01:00,328.0,3236.0,1631.0,169.0,648.0,136.0,33.0,297.0,785.0
2018-08-27 16:00:00+01:00,330.0,3116.0,1734.0,378.0,927.0,553.0,33.0,278.0,611.0
2018-08-27 17:00:00+01:00,332.0,3228.0,1757.0,525.0,1063.0,597.0,33.0,201.0,328.0
2018-08-27 18:00:00+01:00,325.0,3239.0,1714.0,805.0,1142.0,650.0,33.0,112.0,415.0
2018-08-27 19:00:00+01:00,324.0,3515.0,1737.0,1135.0,1097.0,675.0,33.0,21.0,567.0
2018-08-27 20:00:00+01:00,321.0,3542.0,1751.0,1329.0,1092.0,717.0,33.0,0.0,593.0
2018-08-27 21:00:00+01:00,324.0,3512.0,1754.0,1217.0,1135.0,676.0,33.0,0.0,582.0
2018-08-27 22:00:00+01:00,334.0,3227.0,1756.0,352.0,1020.0,548.0,31.0,0.0,682.0
2018-08-27 23:00:00+01:00,335.0,2462.0,1757.0,190.0,598.0,64.0,30.0,0.0,647.0
2018-08-28 00:00:00+01:00,335.0,1754.0,1756.0,357.0,245.0,55.0,31.0,0.0,650.0
2018-08-28 01:00:00+01:00,336.0,1638.0,1756.0,290.0,24.0,55.0,31.0,0.0,670.0
2018-08-28 02:00:00+01:00,339.0,1547.0,1755.0,132.0,19.0,55.0,34.0,0.0,813.0
2018-08-28 03:00:00+01:00,338.0,1548.0,1755.0,0.0,19.0,55.0,31.0,0.0,1075.0
2018-08-28 04:00:00+01:00,337.0,1562.0,1755.0,0.0,19.0,56.0,31.0,0.0,1245.0
2018-08-28 05:00:00+01:00,337.0,2186.0,1689.0,10.0,120.0,143.0,31.0,0.0,1172.0
2018-08-28 06:00:00+01:00,333.0,2532.0,1681.0,155.0,496.0,456.0,32.0,0.0,1094.0
2018-08-28 07:00:00+01:00,332.0,2900.0,1684.0,299.0,745.0,524.0,32.0,4.0,890.0
2018-08-28 08:00:00+01:00,335.0,3079.0,1740.0,1210.0,1035.0,658.0,33.0,27.0,513.0
2018-08-28 09:00:00+01:00,332.0,3173.0,1753.0,1195.0,1027.0,667.0,33.0,86.0,221.0
2018-08-28 10:00:00+01:00,325.0,3119.0,1755.0,615.0,1041.0,731.0,33.0,168.0,167.0
2018-08-28 11:00:00+01:00,327.0,3189.0,1615.0,700.0,1055.0,643.0,33.0,238.0,188.0
2018-08-28 12:00:00+01:00,336.0,3151.0,1469.0,610.0,1059.0,625.0,33.0,285.0,263.0
2018-08-28 13:00:00+01:00,334.0,3139.0,1468.0,401.0,945.0,593.0,33.0,311.0,430.0
2018-08-28 14:00:00+01:00,335.0,3174.0,1429.0,250.0,775.0,575.0,32.0,316.0,642.0
2018-08-28 15:00:00+01:00,337.0,3132.0,1378.0,401.0,614.0,561.0,33.0,285.0,886.0
2018-08-28 16:00:00+01:00,335.0,3247.0,1298.0,250.0,647.0,504.0,34.0,240.0,1058.0
2018-08-28 17:00:00+01:00,336.0,3246.0,1290.0,249.0,645.0,660.0,34.0,185.0,1123.0
2018-08-28 18:00:00+01:00,339.0,3220.0,1317.0,350.0,739.0,663.0,34.0,103.0,1347.0
2018-08-28 19:00:00+01:00,339.0,3206.0,1283.0,1047.0,916.0,697.0,33.0,20.0,1489.0
2018-08-28 20:00:00+01:00,334.0,3121.0,1316.0,1407.0,1104.0,793.0,32.0,0.0,1547.0
2018-08-28 21:00:00+01:00,335.0,2777.0,1373.0,986.0,817.0,692.0,33.0,0.0,1678.0
2018-08-28 22:00:00+01:00,331.0,2472.0,1289.0,238.0,301.0,251.0,32.0,0.0,1736.0
2018-08-28 23:00:00+01:00,334.0,2132.0,1283.0,194.0,283.0,236.0,32.0,0.0,1745.0
2018-08-29 00:00:00+01:00,337.0,1817.0,1318.0,31.0,82.0,78.0,33.0,0.0,1758.0
2018-08-29 01:00:00+01:00,336.0,1675.0,1452.0,0.0,19.0,56.0,32.0,0.0,1711.0
2018-08-29 02:00:00+01:00,331.0,1697.0,1470.0,0.0,20.0,37.0,32.0,0.0,1625.0
2018-08-29 03:00:00+01:00,329.0,1676.0,1470.0,0.0,19.0,35.0,32.0,0.0,1705.0
2018-08-29 04:00:00+01:00,330.0,1785.0,1466.0,6.0,20.0,35.0,32.0,0.0,1680.0
2018-08-29 05:00:00+01:00,330.0,2037.0,1475.0,78.0,21.0,38.0,31.0,0.0,1545.0
2018-08-29 06:00:00+01:00,325.0,2487.0,1566.0,351.0,193.0,189.0,32.0,0.0,1427.0
2018-08-29 07:00:00+01:00,327.0,2900.0,1607.0,679.0,437.0,536.0,32.0,6.0,1398.0
2018-08-29 08:00:00+01:00,331.0,3132.0,1610.0,727.0,513.0,599.0,32.0,51.0,1439.0
2018-08-29 09:00:00+01:00,331.0,3179.0,1659.0,837.0,735.0,677.0,33.0,130.0,1245.0
2018-08-29 10:00:00+01:00,332.0,3253.0,1726.0,980.0,790.0,763.0,33.0,251.0,816.0
2018-08-29 11:00:00+01:00,330.0,3151.0,1752.0,908.0,882.0,692.0,33.0,373.0,626.0
2018-08-29 12:00:00+01:00,337.0,3103.0,1753.0,704.0,882.0,676.0,33.0,406.0,702.0
2018-08-29 13:00:00+01:00,339.0,3040.0,1751.0,279.0,650.0,219.0,33.0,416.0,814.0
2018-08-29 14:00:00+01:00,333.0,3094.0,1753.0,84.0,443.0,215.0,32.0,406.0,880.0
2018-08-29 15:00:00+01:00,333.0,3163.0,1754.0,7.0,351.0,165.0,32.0,374.0,989.0
2018-08-29 16:00:00+01:00,331.0,3140.0,1753.0,19.0,191.0,147.0,33.0,318.0,1137.0
2018-08-29 17:00:00+01:00,331.0,3122.0,1754.0,627.0,533.0,249.0,33.0,230.0,1323.0
2018-08-29 18:00:00+01:00,336.0,3270.0,1756.0,407.0,495.0,255.0,33.0,117.0,1456.0
2018-08-29 19:00:00+01:00,337.0,3164.0,1756.0,332.0,223.0,266.0,33.0,20.0,1547.0
2018-08-29 20:00:00+01:00,335.0,2821.0,1757.0,291.0,136.0,244.0,33.0,0.0,1605.0
2018-08-29 21:00:00+01:00,338.0,2604.0,1757.0,413.0,245.0,187.0,33.0,0.0,1557.0
2018-08-29 22:00:00+01:00,340.0,2447.0,1758.0,234.0,138.0,79.0,33.0,0.0,1510.0
2018-08-29 23:00:00+01:00,340.0,2241.0,1756.0,13.0,100.0,38.0,33.0,0.0,1427.0
2018-08-30 00:00:00+01:00,338.0,1985.0,1756.0,0.0,30.0,35.0,33.0,0.0,1261.0
2018-08-30 01:00:00+01:00,336.0,1790.0,1755.0,0.0,21.0,35.0,33.0,0.0,1214.0
2018-08-30 02:00:00+01:00,325.0,1597.0,1757.0,0.0,21.0,35.0,33.0,0.0,1341.0
2018-08-30 03:00:00+01:00,323.0,1679.0,1757.0,0.0,19.0,35.0,33.0,0.0,1500.0
2018-08-30 04:00:00+01:00,324.0,1771.0,1758.0,1.0,19.0,36.0,32.0,0.0,1406.0
2018-08-30 05:00:00+01:00,319.0,2150.0,1758.0,76.0,18.0,62.0,33.0,0.0,1234.0
2018-08-30 06:00:00+01:00,320.0,2583.0,1759.0,251.0,182.0,127.0,33.0,0.0,1120.0
2018-08-30 07:00:00+01:00,320.0,3000.0,1685.0,794.0,726.0,404.0,33.0,17.0,994.0
2018-08-30 08:00:00+01:00,323.0,3181.0,1649.0,1163.0,997.0,483.0,33.0,115.0,852.0
2018-08-30 09:00:00+01:00,322.0,3269.0,1733.0,1125.0,1121.0,500.0,34.0,223.0,582.0
2018-08-30 10:00:00+01:00,323.0,3143.0,1632.0,883.0,1105.0,605.0,33.0,314.0,370.0
2018-08-30 11:00:00+01:00,319.0,3236.0,1631.0,847.0,1045.0,566.0,33.0,367.0,176.0
2018-08-30 12:00:00+01:00,325.0,3209.0,1675.0,972.0,1024.0,564.0,33.0,393.0,116.0
2018-08-30 13:00:00+01:00,327.0,3101.0,1634.0,281.0,919.0,564.0,33.0,398.0,110.0
2018-08-30 14:00:00+01:00,328.0,3039.0,1632.0,277.0,949.0,542.0,34.0,387.0,188.0
2018-08-30 15:00:00+01:00,324.0,3094.0,1589.0,249.0,800.0,271.0,33.0,361.0,347.0
2018-08-30 16:00:00+01:00,323.0,3148.0,1552.0,214.0,507.0,229.0,34.0,312.0,427.0
2018-08-30 17:00:00+01:00,324.0,3166.0,1621.0,504.0,794.0,381.0,33.0,229.0,521.0
2018-08-30 18:00:00+01:00,332.0,3205.0,1658.0,517.0,895.0,638.0,33.0,117.0,602.0
2018-08-30 19:00:00+01:00,331.0,3111.0,1685.0,211.0,844.0,613.0,34.0,22.0,694.0
2018-08-30 20:00:00+01:00,326.0,2814.0,1756.0,347.0,854.0,323.0,35.0,0.0,775.0
2018-08-30 21:00:00+01:00,328.0,2762.0,1757.0,497.0,964.0,338.0,35.0,0.0,845.0
2018-08-30 22:00:00+01:00,326.0,2508.0,1757.0,1.0,439.0,91.0,34.0,0.0,888.0
