,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-03-21 13:00:00+00:00,320.0,1151.0,606.0,857.0,2506.0,843.0,49.0,411.0,1102.0
2018-03-21 14:00:00+00:00,317.0,1157.0,623.0,704.0,2497.0,625.0,50.0,391.0,1127.0
2018-03-21 15:00:00+00:00,321.0,1134.0,700.0,480.0,2459.0,667.0,50.0,337.0,1213.0
2018-03-21 16:00:00+00:00,323.0,1251.0,699.0,457.0,2391.0,680.0,50.0,264.0,1334.0
2018-03-21 17:00:00+00:00,325.0,1337.0,694.0,558.0,2478.0,658.0,51.0,132.0,1255.0
2018-03-21 18:00:00+00:00,328.0,1369.0,693.0,1329.0,2566.0,1126.0,50.0,13.0,1088.0
2018-03-21 19:00:00+00:00,327.0,1460.0,713.0,2251.0,2618.0,1398.0,50.0,0.0,1102.0
2018-03-21 20:00:00+00:00,328.0,1428.0,785.0,1591.0,2508.0,1174.0,51.0,0.0,1016.0
2018-03-21 21:00:00+00:00,324.0,1386.0,887.0,1871.0,2538.0,1289.0,48.0,0.0,949.0
2018-03-21 22:00:00+00:00,326.0,1133.0,955.0,1339.0,2539.0,1087.0,49.0,0.0,992.0
2018-03-21 23:00:00+00:00,327.0,889.0,1044.0,440.0,2095.0,633.0,47.0,0.0,1157.0
2018-03-22 00:00:00+00:00,323.0,394.0,1125.0,409.0,1917.0,573.0,44.0,0.0,1123.0
2018-03-22 01:00:00+00:00,334.0,383.0,1041.0,20.0,1838.0,614.0,48.0,0.0,1143.0
2018-03-22 02:00:00+00:00,333.0,384.0,877.0,0.0,1826.0,616.0,49.0,0.0,1182.0
2018-03-22 03:00:00+00:00,328.0,384.0,793.0,2.0,1930.0,614.0,47.0,0.0,1190.0
2018-03-22 04:00:00+00:00,326.0,384.0,940.0,7.0,1966.0,659.0,47.0,0.0,1043.0
2018-03-22 05:00:00+00:00,326.0,405.0,1133.0,447.0,2214.0,719.0,47.0,0.0,943.0
2018-03-22 06:00:00+00:00,328.0,717.0,1111.0,1469.0,2253.0,990.0,45.0,2.0,879.0
2018-03-22 07:00:00+00:00,334.0,1373.0,1072.0,1536.0,2272.0,1049.0,45.0,83.0,768.0
2018-03-22 08:00:00+00:00,331.0,1640.0,1119.0,1738.0,2416.0,1146.0,46.0,220.0,568.0
2018-03-22 09:00:00+00:00,332.0,1661.0,1088.0,1584.0,2359.0,1170.0,47.0,318.0,473.0
2018-03-22 10:00:00+00:00,331.0,1724.0,1155.0,1320.0,2337.0,1151.0,48.0,369.0,416.0
2018-03-22 11:00:00+00:00,306.0,1722.0,1164.0,1231.0,2329.0,1215.0,42.0,399.0,402.0
2018-03-22 12:00:00+00:00,298.0,1815.0,1164.0,1278.0,2309.0,1176.0,40.0,410.0,381.0
2018-03-22 13:00:00+00:00,295.0,1623.0,1057.0,1080.0,2316.0,965.0,40.0,405.0,565.0
2018-03-22 14:00:00+00:00,291.0,1636.0,826.0,782.0,2368.0,665.0,41.0,385.0,822.0
2018-03-22 15:00:00+00:00,292.0,1650.0,794.0,550.0,2385.0,668.0,39.0,333.0,1104.0
2018-03-22 16:00:00+00:00,292.0,1672.0,799.0,583.0,2305.0,675.0,38.0,238.0,1259.0
2018-03-22 17:00:00+00:00,292.0,1772.0,854.0,906.0,2294.0,675.0,40.0,103.0,1507.0
2018-03-22 18:00:00+00:00,298.0,1808.0,953.0,1416.0,2365.0,1083.0,39.0,8.0,1410.0
2018-03-22 19:00:00+00:00,298.0,2014.0,1157.0,1938.0,2360.0,1291.0,40.0,0.0,1171.0
2018-03-22 20:00:00+00:00,298.0,2010.0,1165.0,1851.0,2333.0,1294.0,40.0,0.0,1280.0
2018-03-22 21:00:00+00:00,302.0,1969.0,1166.0,1437.0,2339.0,845.0,40.0,0.0,1571.0
2018-03-22 22:00:00+00:00,292.0,1451.0,1016.0,298.0,2198.0,577.0,40.0,0.0,1939.0
2018-03-22 23:00:00+00:00,296.0,794.0,609.0,211.0,1971.0,503.0,37.0,0.0,1932.0
2018-03-23 00:00:00+00:00,294.0,429.0,292.0,85.0,1806.0,456.0,35.0,0.0,1951.0
2018-03-23 01:00:00+00:00,294.0,413.0,290.0,124.0,1684.0,447.0,37.0,0.0,2016.0
2018-03-23 02:00:00+00:00,290.0,412.0,290.0,0.0,1840.0,437.0,37.0,0.0,2055.0
2018-03-23 03:00:00+00:00,289.0,411.0,290.0,0.0,1728.0,442.0,37.0,0.0,2076.0
2018-03-23 04:00:00+00:00,291.0,410.0,472.0,0.0,1950.0,459.0,37.0,0.0,2246.0
2018-03-23 05:00:00+00:00,293.0,408.0,647.0,222.0,2007.0,463.0,35.0,0.0,2234.0
2018-03-23 06:00:00+00:00,295.0,519.0,861.0,550.0,2059.0,804.0,36.0,0.0,2115.0
2018-03-23 07:00:00+00:00,294.0,938.0,878.0,1088.0,2223.0,938.0,36.0,12.0,2047.0
2018-03-23 08:00:00+00:00,295.0,1200.0,878.0,1208.0,2354.0,967.0,38.0,28.0,1967.0
2018-03-23 09:00:00+00:00,303.0,1211.0,878.0,1255.0,2352.0,1205.0,42.0,49.0,1997.0
2018-03-23 10:00:00+00:00,303.0,1091.0,766.0,1109.0,2349.0,1244.0,43.0,58.0,2199.0
2018-03-23 11:00:00+00:00,307.0,1226.0,729.0,1141.0,2419.0,1182.0,44.0,63.0,2415.0
2018-03-23 12:00:00+00:00,308.0,1228.0,746.0,556.0,2406.0,849.0,44.0,92.0,2644.0
2018-03-23 13:00:00+00:00,313.0,1099.0,765.0,420.0,2412.0,647.0,43.0,113.0,3099.0
2018-03-23 14:00:00+00:00,315.0,1108.0,712.0,357.0,2447.0,607.0,46.0,104.0,3655.0
2018-03-23 15:00:00+00:00,331.0,1105.0,681.0,441.0,2396.0,608.0,49.0,77.0,3960.0
2018-03-23 16:00:00+00:00,333.0,1189.0,545.0,437.0,2328.0,592.0,46.0,48.0,4013.0
2018-03-23 17:00:00+00:00,330.0,1174.0,655.0,392.0,2197.0,592.0,47.0,18.0,4256.0
2018-03-23 18:00:00+00:00,328.0,1093.0,637.0,337.0,2313.0,679.0,45.0,1.0,4379.0
2018-03-23 19:00:00+00:00,328.0,1228.0,546.0,486.0,2382.0,1052.0,45.0,0.0,4293.0
2018-03-23 20:00:00+00:00,326.0,1218.0,424.0,756.0,2196.0,968.0,45.0,0.0,4310.0
2018-03-23 21:00:00+00:00,325.0,909.0,143.0,830.0,2214.0,1132.0,43.0,0.0,4322.0
2018-03-23 22:00:00+00:00,321.0,608.0,102.0,1108.0,2058.0,1191.0,44.0,0.0,4117.0
2018-03-23 23:00:00+00:00,319.0,604.0,19.0,366.0,1619.0,1045.0,42.0,0.0,4231.0
2018-03-24 00:00:00+00:00,318.0,418.0,0.0,106.0,1531.0,1020.0,40.0,0.0,4237.0
2018-03-24 01:00:00+00:00,321.0,402.0,0.0,1.0,1229.0,751.0,40.0,0.0,4234.0
2018-03-24 02:00:00+00:00,330.0,399.0,0.0,0.0,1183.0,485.0,42.0,0.0,4208.0
2018-03-24 03:00:00+00:00,330.0,398.0,0.0,0.0,1087.0,484.0,43.0,0.0,4208.0
2018-03-24 04:00:00+00:00,330.0,396.0,0.0,0.0,1084.0,483.0,43.0,0.0,4234.0
2018-03-24 05:00:00+00:00,329.0,395.0,0.0,0.0,1162.0,558.0,41.0,0.0,4241.0
2018-03-24 06:00:00+00:00,329.0,394.0,0.0,25.0,1098.0,547.0,40.0,3.0,4242.0
2018-03-24 07:00:00+00:00,335.0,394.0,0.0,533.0,1104.0,533.0,42.0,72.0,4170.0
2018-03-24 08:00:00+00:00,332.0,400.0,0.0,563.0,1441.0,576.0,44.0,173.0,4266.0
2018-03-24 09:00:00+00:00,336.0,483.0,0.0,552.0,1504.0,823.0,44.0,223.0,4341.0
2018-03-24 10:00:00+00:00,338.0,562.0,0.0,388.0,1367.0,752.0,44.0,273.0,4403.0
2018-03-24 11:00:00+00:00,333.0,560.0,0.0,353.0,1065.0,761.0,44.0,295.0,4417.0
2018-03-24 12:00:00+00:00,339.0,556.0,0.0,437.0,1361.0,797.0,44.0,288.0,4386.0
2018-03-24 13:00:00+00:00,340.0,419.0,0.0,443.0,1376.0,542.0,43.0,277.0,4321.0
2018-03-24 14:00:00+00:00,342.0,403.0,0.0,187.0,1200.0,545.0,44.0,276.0,4255.0
2018-03-24 15:00:00+00:00,338.0,405.0,0.0,140.0,1215.0,542.0,43.0,220.0,4215.0
2018-03-24 16:00:00+00:00,338.0,404.0,0.0,276.0,1491.0,542.0,42.0,175.0,4197.0
2018-03-24 17:00:00+00:00,341.0,410.0,0.0,519.0,1565.0,886.0,44.0,82.0,4011.0
2018-03-24 18:00:00+00:00,343.0,463.0,0.0,754.0,1578.0,1222.0,44.0,8.0,3653.0
2018-03-24 19:00:00+00:00,340.0,519.0,0.0,1178.0,1859.0,1279.0,44.0,0.0,3352.0
2018-03-24 20:00:00+00:00,336.0,520.0,0.0,962.0,2108.0,1272.0,41.0,0.0,3024.0
2018-03-24 21:00:00+00:00,338.0,518.0,0.0,1304.0,2232.0,1290.0,42.0,0.0,2214.0
2018-03-24 22:00:00+00:00,340.0,393.0,0.0,1351.0,2103.0,1218.0,43.0,0.0,1785.0
2018-03-24 23:00:00+00:00,342.0,388.0,0.0,464.0,1936.0,1164.0,42.0,0.0,1206.0
2018-03-25 00:00:00+00:00,342.0,384.0,0.0,219.0,1565.0,952.0,43.0,0.0,789.0
2018-03-25 02:00:00+01:00,340.0,383.0,0.0,153.0,1541.0,696.0,42.0,0.0,759.0
2018-03-25 03:00:00+01:00,346.0,382.0,0.0,115.0,1389.0,509.0,44.0,0.0,875.0
2018-03-25 04:00:00+01:00,347.0,380.0,0.0,0.0,1323.0,503.0,41.0,0.0,946.0
2018-03-25 05:00:00+01:00,346.0,381.0,0.0,0.0,1338.0,489.0,41.0,0.0,1012.0
2018-03-25 06:00:00+01:00,342.0,381.0,0.0,0.0,1027.0,512.0,40.0,0.0,1217.0
2018-03-25 07:00:00+01:00,344.0,380.0,0.0,1.0,1160.0,486.0,40.0,1.0,1564.0
2018-03-25 08:00:00+01:00,344.0,385.0,0.0,376.0,2295.0,439.0,41.0,29.0,1947.0
2018-03-25 09:00:00+01:00,340.0,456.0,0.0,241.0,2305.0,824.0,42.0,87.0,2159.0
2018-03-25 10:00:00+01:00,345.0,670.0,0.0,8.0,1895.0,862.0,40.0,179.0,2482.0
2018-03-25 11:00:00+01:00,349.0,811.0,0.0,244.0,2152.0,857.0,42.0,251.0,2662.0
2018-03-25 12:00:00+01:00,346.0,809.0,0.0,173.0,2096.0,789.0,40.0,280.0,2848.0
2018-03-25 13:00:00+01:00,345.0,785.0,0.0,1.0,1876.0,515.0,42.0,298.0,3060.0
2018-03-25 14:00:00+01:00,341.0,784.0,0.0,0.0,1481.0,555.0,43.0,313.0,3158.0
2018-03-25 15:00:00+01:00,340.0,777.0,0.0,0.0,1236.0,527.0,42.0,322.0,3240.0
2018-03-25 16:00:00+01:00,339.0,778.0,0.0,0.0,1283.0,580.0,41.0,292.0,3320.0
2018-03-25 17:00:00+01:00,337.0,807.0,0.0,0.0,1330.0,586.0,42.0,208.0,3366.0
2018-03-25 18:00:00+01:00,335.0,809.0,0.0,132.0,1319.0,913.0,42.0,115.0,3284.0
2018-03-25 19:00:00+01:00,338.0,811.0,0.0,778.0,1741.0,1277.0,43.0,14.0,3130.0
2018-03-25 20:00:00+01:00,336.0,930.0,0.0,1103.0,1884.0,1332.0,42.0,0.0,2904.0
2018-03-25 21:00:00+01:00,325.0,1016.0,0.0,966.0,1861.0,1343.0,40.0,0.0,2715.0
2018-03-25 22:00:00+01:00,327.0,1038.0,0.0,723.0,1939.0,1307.0,41.0,0.0,2637.0
2018-03-25 23:00:00+01:00,333.0,694.0,0.0,8.0,1863.0,617.0,42.0,0.0,2522.0
2018-03-26 00:00:00+01:00,331.0,389.0,0.0,0.0,1661.0,549.0,41.0,0.0,2314.0
2018-03-26 01:00:00+01:00,330.0,389.0,0.0,0.0,1611.0,541.0,41.0,0.0,2135.0
2018-03-26 02:00:00+01:00,329.0,389.0,0.0,0.0,1410.0,541.0,42.0,0.0,2155.0
2018-03-26 03:00:00+01:00,328.0,390.0,40.0,0.0,1293.0,541.0,43.0,0.0,2247.0
2018-03-26 04:00:00+01:00,328.0,393.0,158.0,3.0,1406.0,540.0,43.0,0.0,2168.0
2018-03-26 05:00:00+01:00,327.0,400.0,310.0,356.0,1714.0,589.0,44.0,0.0,2204.0
2018-03-26 06:00:00+01:00,331.0,511.0,463.0,1013.0,1936.0,1050.0,44.0,0.0,2252.0
2018-03-26 07:00:00+01:00,330.0,876.0,695.0,842.0,2014.0,1082.0,44.0,4.0,2219.0
2018-03-26 08:00:00+01:00,328.0,1026.0,881.0,1192.0,2221.0,1250.0,45.0,96.0,2013.0
2018-03-26 09:00:00+01:00,328.0,1037.0,1041.0,1400.0,2227.0,1327.0,50.0,228.0,1851.0
2018-03-26 10:00:00+01:00,335.0,1033.0,1034.0,1497.0,2286.0,1337.0,49.0,319.0,1513.0
2018-03-26 11:00:00+01:00,337.0,1127.0,1192.0,1613.0,2291.0,1242.0,49.0,378.0,1105.0
2018-03-26 12:00:00+01:00,340.0,1115.0,1230.0,1392.0,2227.0,774.0,50.0,405.0,852.0
2018-03-26 13:00:00+01:00,339.0,1238.0,1179.0,419.0,1914.0,651.0,49.0,411.0,783.0
2018-03-26 14:00:00+01:00,339.0,1164.0,1182.0,14.0,1485.0,660.0,50.0,407.0,1091.0
2018-03-26 15:00:00+01:00,338.0,1030.0,1152.0,0.0,1446.0,640.0,49.0,386.0,1322.0
2018-03-26 16:00:00+01:00,336.0,1028.0,1268.0,0.0,1590.0,631.0,50.0,338.0,1644.0
2018-03-26 17:00:00+01:00,334.0,1032.0,1291.0,337.0,1941.0,707.0,48.0,254.0,1929.0
2018-03-26 18:00:00+01:00,340.0,1037.0,1213.0,875.0,2092.0,1225.0,49.0,127.0,2043.0
2018-03-26 19:00:00+01:00,335.0,1036.0,1316.0,993.0,2097.0,1282.0,49.0,15.0,2008.0
2018-03-26 20:00:00+01:00,332.0,1038.0,1327.0,1809.0,2235.0,1327.0,50.0,0.0,2165.0
2018-03-26 21:00:00+01:00,331.0,1033.0,1326.0,1564.0,2235.0,1322.0,50.0,0.0,2264.0
2018-03-26 22:00:00+01:00,320.0,1053.0,944.0,639.0,2128.0,734.0,45.0,0.0,2120.0
2018-03-26 23:00:00+01:00,319.0,770.0,478.0,124.0,1996.0,722.0,44.0,0.0,1954.0
2018-03-27 00:00:00+01:00,325.0,434.0,410.0,6.0,1710.0,651.0,44.0,0.0,1702.0
2018-03-27 01:00:00+01:00,331.0,415.0,397.0,0.0,1574.0,642.0,46.0,0.0,1466.0
2018-03-27 02:00:00+01:00,330.0,414.0,417.0,0.0,1502.0,636.0,46.0,0.0,1369.0
2018-03-27 03:00:00+01:00,323.0,413.0,384.0,0.0,1239.0,635.0,46.0,0.0,1428.0
2018-03-27 04:00:00+01:00,317.0,413.0,396.0,22.0,1340.0,591.0,45.0,0.0,1564.0
2018-03-27 05:00:00+01:00,316.0,412.0,695.0,705.0,1694.0,747.0,45.0,0.0,1686.0
2018-03-27 06:00:00+01:00,313.0,581.0,987.0,1197.0,1879.0,1104.0,44.0,0.0,1845.0
2018-03-27 07:00:00+01:00,319.0,1010.0,982.0,1078.0,1869.0,1087.0,45.0,4.0,2015.0
2018-03-27 08:00:00+01:00,326.0,1248.0,993.0,1437.0,1909.0,1176.0,50.0,91.0,2001.0
2018-03-27 09:00:00+01:00,326.0,1212.0,1132.0,1673.0,1917.0,1330.0,50.0,208.0,1807.0
2018-03-27 10:00:00+01:00,326.0,1205.0,1171.0,1563.0,1877.0,1055.0,51.0,305.0,1527.0
2018-03-27 11:00:00+01:00,328.0,1203.0,1170.0,878.0,1861.0,1030.0,51.0,365.0,1347.0
2018-03-27 12:00:00+01:00,327.0,1203.0,1151.0,357.0,1905.0,808.0,51.0,393.0,1348.0
2018-03-27 13:00:00+01:00,324.0,1107.0,994.0,418.0,2020.0,689.0,51.0,405.0,1367.0
2018-03-27 14:00:00+01:00,323.0,987.0,985.0,168.0,1937.0,702.0,51.0,398.0,1333.0
2018-03-27 15:00:00+01:00,324.0,970.0,985.0,141.0,1840.0,879.0,52.0,379.0,1391.0
2018-03-27 16:00:00+01:00,327.0,1002.0,985.0,254.0,1868.0,831.0,51.0,337.0,1424.0
2018-03-27 17:00:00+01:00,332.0,1021.0,985.0,404.0,2006.0,925.0,51.0,261.0,1329.0
2018-03-27 18:00:00+01:00,332.0,1027.0,985.0,639.0,2209.0,1284.0,51.0,139.0,1179.0
2018-03-27 19:00:00+01:00,334.0,1029.0,985.0,1020.0,2269.0,1308.0,52.0,17.0,1164.0
2018-03-27 20:00:00+01:00,335.0,1030.0,985.0,1420.0,2310.0,1184.0,50.0,0.0,1334.0
2018-03-27 21:00:00+01:00,333.0,883.0,985.0,970.0,2249.0,1084.0,47.0,0.0,1373.0
2018-03-27 22:00:00+01:00,330.0,598.0,947.0,376.0,2133.0,549.0,48.0,0.0,1397.0
2018-03-27 23:00:00+01:00,328.0,590.0,650.0,40.0,1797.0,511.0,49.0,0.0,1313.0
2018-03-28 00:00:00+01:00,330.0,412.0,270.0,0.0,2102.0,543.0,46.0,0.0,1309.0
2018-03-28 01:00:00+01:00,331.0,399.0,271.0,0.0,1972.0,538.0,47.0,0.0,1305.0
2018-03-28 02:00:00+01:00,334.0,399.0,271.0,0.0,1638.0,538.0,46.0,0.0,1502.0
2018-03-28 03:00:00+01:00,333.0,403.0,271.0,0.0,1398.0,593.0,47.0,0.0,1765.0
2018-03-28 04:00:00+01:00,327.0,403.0,270.0,6.0,1538.0,530.0,46.0,0.0,1759.0
2018-03-28 05:00:00+01:00,328.0,503.0,541.0,75.0,1919.0,490.0,46.0,0.0,1813.0
2018-03-28 06:00:00+01:00,328.0,774.0,750.0,657.0,2222.0,1072.0,46.0,0.0,1770.0
2018-03-28 07:00:00+01:00,329.0,1110.0,882.0,764.0,2283.0,1176.0,48.0,5.0,1868.0
2018-03-28 08:00:00+01:00,328.0,1248.0,886.0,1227.0,2305.0,1144.0,46.0,91.0,1892.0
2018-03-28 09:00:00+01:00,338.0,1257.0,886.0,1334.0,2240.0,1255.0,50.0,203.0,1625.0
2018-03-28 10:00:00+01:00,342.0,1115.0,886.0,1382.0,2232.0,1294.0,51.0,291.0,1428.0
2018-03-28 11:00:00+01:00,342.0,1036.0,886.0,1239.0,2080.0,1323.0,51.0,346.0,1386.0
2018-03-28 12:00:00+01:00,337.0,1051.0,886.0,1216.0,2137.0,1281.0,51.0,371.0,1379.0
2018-03-28 13:00:00+01:00,341.0,1033.0,886.0,964.0,2152.0,1155.0,52.0,369.0,1341.0
2018-03-28 14:00:00+01:00,335.0,1110.0,886.0,990.0,1908.0,1187.0,52.0,353.0,1197.0
2018-03-28 15:00:00+01:00,340.0,1162.0,886.0,881.0,1843.0,907.0,51.0,319.0,1311.0
2018-03-28 16:00:00+01:00,335.0,1030.0,601.0,906.0,1684.0,829.0,47.0,254.0,1448.0
2018-03-28 17:00:00+01:00,334.0,1034.0,387.0,671.0,1675.0,882.0,46.0,190.0,1521.0
2018-03-28 18:00:00+01:00,328.0,1031.0,660.0,1005.0,1856.0,1075.0,43.0,91.0,1725.0
2018-03-28 19:00:00+01:00,325.0,1030.0,870.0,985.0,2008.0,1199.0,42.0,11.0,1619.0
2018-03-28 20:00:00+01:00,310.0,1173.0,884.0,1713.0,2031.0,1280.0,33.0,0.0,1478.0
2018-03-28 21:00:00+01:00,321.0,1052.0,629.0,1116.0,1784.0,1083.0,37.0,0.0,1412.0
2018-03-28 22:00:00+01:00,328.0,698.0,85.0,580.0,1765.0,965.0,41.0,0.0,1749.0
2018-03-28 23:00:00+01:00,317.0,589.0,0.0,209.0,1692.0,751.0,40.0,0.0,1995.0
2018-03-29 00:00:00+01:00,307.0,407.0,0.0,0.0,1689.0,589.0,37.0,0.0,2220.0
2018-03-29 01:00:00+01:00,310.0,398.0,0.0,0.0,1632.0,520.0,37.0,0.0,2326.0
2018-03-29 02:00:00+01:00,314.0,396.0,0.0,0.0,1525.0,540.0,37.0,0.0,2408.0
2018-03-29 03:00:00+01:00,318.0,396.0,0.0,0.0,1823.0,540.0,36.0,0.0,2634.0
2018-03-29 04:00:00+01:00,315.0,395.0,0.0,0.0,1794.0,543.0,36.0,0.0,2481.0
2018-03-29 05:00:00+01:00,306.0,397.0,0.0,0.0,1839.0,641.0,35.0,0.0,2216.0
2018-03-29 06:00:00+01:00,299.0,412.0,0.0,355.0,1863.0,1031.0,36.0,0.0,2115.0
2018-03-29 07:00:00+01:00,310.0,578.0,0.0,929.0,1928.0,1249.0,37.0,5.0,1914.0
2018-03-29 08:00:00+01:00,312.0,595.0,0.0,1703.0,2422.0,1269.0,39.0,59.0,1766.0
2018-03-29 09:00:00+01:00,308.0,605.0,0.0,1905.0,2366.0,1293.0,41.0,149.0,1711.0
2018-03-29 10:00:00+01:00,312.0,603.0,0.0,1566.0,2212.0,1306.0,40.0,187.0,1738.0
2018-03-29 11:00:00+01:00,315.0,608.0,0.0,1961.0,2195.0,1308.0,42.0,215.0,1680.0
2018-03-29 12:00:00+01:00,318.0,605.0,0.0,1190.0,1998.0,1227.0,43.0,244.0,1911.0
2018-03-29 13:00:00+01:00,321.0,607.0,0.0,813.0,1814.0,1134.0,44.0,266.0,2261.0
2018-03-29 14:00:00+01:00,309.0,606.0,0.0,389.0,1505.0,714.0,41.0,269.0,2748.0
2018-03-29 15:00:00+01:00,312.0,606.0,0.0,393.0,1509.0,685.0,42.0,252.0,3129.0
2018-03-29 16:00:00+01:00,307.0,610.0,0.0,236.0,1508.0,657.0,41.0,218.0,3364.0
2018-03-29 17:00:00+01:00,305.0,611.0,0.0,351.0,1420.0,656.0,40.0,162.0,3540.0
2018-03-29 18:00:00+01:00,310.0,613.0,0.0,383.0,1172.0,1097.0,40.0,81.0,3585.0
2018-03-29 19:00:00+01:00,313.0,612.0,0.0,479.0,1076.0,1084.0,41.0,10.0,3739.0
2018-03-29 20:00:00+01:00,314.0,614.0,0.0,876.0,1414.0,1179.0,38.0,0.0,3962.0
2018-03-29 21:00:00+01:00,324.0,604.0,0.0,487.0,1335.0,1092.0,39.0,0.0,4026.0
2018-03-29 22:00:00+01:00,317.0,599.0,0.0,350.0,1422.0,1091.0,38.0,0.0,3975.0
2018-03-29 23:00:00+01:00,317.0,591.0,0.0,227.0,1387.0,619.0,36.0,0.0,4009.0
2018-03-30 00:00:00+01:00,317.0,388.0,0.0,0.0,1367.0,538.0,34.0,0.0,3827.0
2018-03-30 01:00:00+01:00,321.0,379.0,0.0,0.0,1314.0,464.0,34.0,0.0,3569.0
2018-03-30 02:00:00+01:00,324.0,378.0,0.0,0.0,1249.0,460.0,35.0,0.0,3112.0
2018-03-30 03:00:00+01:00,319.0,379.0,0.0,0.0,1179.0,454.0,35.0,0.0,2692.0
2018-03-30 04:00:00+01:00,322.0,379.0,0.0,0.0,1151.0,406.0,35.0,0.0,2230.0
2018-03-30 05:00:00+01:00,320.0,379.0,0.0,0.0,1103.0,468.0,34.0,0.0,2038.0
2018-03-30 06:00:00+01:00,316.0,380.0,0.0,9.0,1244.0,459.0,33.0,0.0,1920.0
2018-03-30 07:00:00+01:00,309.0,390.0,0.0,227.0,1186.0,510.0,33.0,3.0,1868.0
2018-03-30 08:00:00+01:00,311.0,391.0,0.0,241.0,1424.0,528.0,35.0,69.0,1893.0
2018-03-30 09:00:00+01:00,315.0,386.0,0.0,240.0,1516.0,550.0,35.0,162.0,1951.0
2018-03-30 10:00:00+01:00,319.0,383.0,0.0,161.0,1355.0,590.0,35.0,222.0,2369.0
2018-03-30 11:00:00+01:00,322.0,382.0,0.0,143.0,1417.0,534.0,35.0,255.0,2928.0
2018-03-30 12:00:00+01:00,321.0,384.0,0.0,2.0,1147.0,451.0,35.0,275.0,3256.0
2018-03-30 13:00:00+01:00,325.0,382.0,0.0,0.0,988.0,449.0,33.0,287.0,3559.0
2018-03-30 14:00:00+01:00,324.0,378.0,0.0,0.0,950.0,456.0,34.0,265.0,3812.0
2018-03-30 15:00:00+01:00,324.0,379.0,0.0,0.0,951.0,457.0,33.0,258.0,3910.0
2018-03-30 16:00:00+01:00,318.0,372.0,0.0,0.0,905.0,453.0,33.0,190.0,3971.0
2018-03-30 17:00:00+01:00,320.0,375.0,0.0,59.0,968.0,453.0,34.0,121.0,4077.0
2018-03-30 18:00:00+01:00,321.0,375.0,0.0,327.0,856.0,513.0,33.0,48.0,4059.0
2018-03-30 19:00:00+01:00,318.0,378.0,0.0,316.0,984.0,517.0,32.0,9.0,4113.0
2018-03-30 20:00:00+01:00,317.0,378.0,0.0,543.0,1163.0,526.0,32.0,0.0,4118.0
2018-03-30 21:00:00+01:00,319.0,378.0,0.0,519.0,1191.0,527.0,33.0,0.0,4039.0
2018-03-30 22:00:00+01:00,319.0,378.0,0.0,352.0,1226.0,531.0,33.0,0.0,3919.0
