,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2018-01-16 17:00:00+01:00,11688.0,8544.0,1577.0,3228.0
2018-01-16 18:00:00+01:00,11672.0,8544.0,1570.0,3051.0
2018-01-16 19:00:00+01:00,11701.0,8547.0,1583.0,2901.0
2018-01-16 20:00:00+01:00,11206.0,8547.0,1550.0,2794.0
2018-01-16 21:00:00+01:00,10365.0,8550.0,1525.0,2632.0
2018-01-16 22:00:00+01:00,9141.0,8551.0,1513.0,2436.0
2018-01-16 23:00:00+01:00,8060.0,8550.0,1514.0,2370.0
2018-01-17 00:00:00+01:00,6498.0,8552.0,1465.0,2510.0
2018-01-17 01:00:00+01:00,6250.0,8551.0,1464.0,2338.0
2018-01-17 02:00:00+01:00,6228.0,8550.0,1435.0,2305.0
2018-01-17 03:00:00+01:00,6201.0,8551.0,1423.0,2301.0
2018-01-17 04:00:00+01:00,6620.0,8550.0,1435.0,2170.0
2018-01-17 05:00:00+01:00,7720.0,8550.0,1468.0,2128.0
2018-01-17 06:00:00+01:00,10014.0,8546.0,1511.0,2096.0
2018-01-17 07:00:00+01:00,11813.0,8541.0,1585.0,1829.0
2018-01-17 08:00:00+01:00,12405.0,8541.0,1618.0,1799.0
2018-01-17 09:00:00+01:00,12427.0,8545.0,1672.0,1701.0
2018-01-17 10:00:00+01:00,12360.0,8546.0,1660.0,1575.0
2018-01-17 11:00:00+01:00,12236.0,8548.0,1658.0,1406.0
2018-01-17 12:00:00+01:00,11896.0,8548.0,1672.0,1323.0
2018-01-17 13:00:00+01:00,11504.0,8547.0,1676.0,1263.0
2018-01-17 14:00:00+01:00,11632.0,8547.0,1644.0,1197.0
2018-01-17 15:00:00+01:00,11806.0,8544.0,1654.0,1199.0
2018-01-17 16:00:00+01:00,12030.0,8540.0,1606.0,1169.0
2018-01-17 17:00:00+01:00,12414.0,8540.0,1612.0,1228.0
2018-01-17 18:00:00+01:00,12196.0,8541.0,1608.0,1209.0
2018-01-17 19:00:00+01:00,11843.0,8543.0,1626.0,1151.0
2018-01-17 20:00:00+01:00,11223.0,8547.0,1640.0,1132.0
2018-01-17 21:00:00+01:00,10322.0,8549.0,1630.0,1041.0
2018-01-17 22:00:00+01:00,9415.0,8544.0,1619.0,1025.0
2018-01-17 23:00:00+01:00,8118.0,8543.0,1573.0,936.0
2018-01-18 00:00:00+01:00,6928.0,8543.0,1555.0,876.0
2018-01-18 01:00:00+01:00,6518.0,8543.0,1511.0,886.0
2018-01-18 02:00:00+01:00,6472.0,8543.0,1503.0,875.0
2018-01-18 03:00:00+01:00,6490.0,8548.0,1507.0,862.0
2018-01-18 04:00:00+01:00,6880.0,8549.0,1512.0,811.0
2018-01-18 05:00:00+01:00,7612.0,8549.0,1537.0,759.0
2018-01-18 06:00:00+01:00,9684.0,8550.0,1554.0,748.0
2018-01-18 07:00:00+01:00,11942.0,8548.0,1599.0,752.0
2018-01-18 08:00:00+01:00,12238.0,8545.0,1606.0,665.0
2018-01-18 09:00:00+01:00,12058.0,8548.0,1676.0,634.0
2018-01-18 10:00:00+01:00,11894.0,8551.0,1664.0,608.0
2018-01-18 11:00:00+01:00,12052.0,8546.0,1633.0,575.0
2018-01-18 12:00:00+01:00,11848.0,8541.0,1582.0,608.0
2018-01-18 13:00:00+01:00,11559.0,8540.0,1532.0,591.0
2018-01-18 14:00:00+01:00,11646.0,8541.0,1529.0,622.0
2018-01-18 15:00:00+01:00,11635.0,8541.0,1558.0,670.0
2018-01-18 16:00:00+01:00,12232.0,8537.0,1597.0,697.0
2018-01-18 17:00:00+01:00,12246.0,8537.0,1610.0,692.0
2018-01-18 18:00:00+01:00,12263.0,8538.0,1630.0,686.0
2018-01-18 19:00:00+01:00,12122.0,8540.0,1657.0,663.0
2018-01-18 20:00:00+01:00,11791.0,8542.0,1636.0,590.0
2018-01-18 21:00:00+01:00,10602.0,8544.0,1638.0,559.0
2018-01-18 22:00:00+01:00,9532.0,8546.0,1671.0,523.0
2018-01-18 23:00:00+01:00,8211.0,8546.0,1570.0,493.0
2018-01-19 00:00:00+01:00,7090.0,8544.0,1569.0,371.0
2018-01-19 01:00:00+01:00,6904.0,8544.0,1562.0,341.0
2018-01-19 02:00:00+01:00,6762.0,8548.0,1568.0,318.0
2018-01-19 03:00:00+01:00,6762.0,8547.0,1578.0,299.0
2018-01-19 04:00:00+01:00,7306.0,8517.0,1605.0,292.0
2018-01-19 05:00:00+01:00,8051.0,8510.0,1609.0,285.0
2018-01-19 06:00:00+01:00,11408.0,8510.0,1648.0,271.0
2018-01-19 07:00:00+01:00,12487.0,8509.0,1684.0,270.0
2018-01-19 08:00:00+01:00,12652.0,8508.0,1695.0,264.0
2018-01-19 09:00:00+01:00,12649.0,8510.0,1736.0,264.0
2018-01-19 10:00:00+01:00,12539.0,8503.0,1753.0,260.0
2018-01-19 11:00:00+01:00,12426.0,8484.0,1761.0,247.0
2018-01-19 12:00:00+01:00,12316.0,8374.0,1734.0,247.0
2018-01-19 13:00:00+01:00,12169.0,8259.0,1681.0,280.0
2018-01-19 14:00:00+01:00,12139.0,8213.0,1667.0,359.0
2018-01-19 15:00:00+01:00,12010.0,7962.0,1662.0,466.0
2018-01-19 16:00:00+01:00,12085.0,7928.0,1673.0,576.0
2018-01-19 17:00:00+01:00,12269.0,7901.0,1697.0,657.0
2018-01-19 18:00:00+01:00,12191.0,7811.0,1712.0,705.0
2018-01-19 19:00:00+01:00,12169.0,7653.0,1753.0,783.0
2018-01-19 20:00:00+01:00,11185.0,7543.0,1753.0,810.0
2018-01-19 21:00:00+01:00,10256.0,7537.0,1667.0,806.0
2018-01-19 22:00:00+01:00,9242.0,7536.0,1638.0,814.0
2018-01-19 23:00:00+01:00,7820.0,7537.0,1617.0,801.0
2018-01-20 00:00:00+01:00,7143.0,7540.0,1613.0,899.0
2018-01-20 01:00:00+01:00,6803.0,7541.0,1598.0,924.0
2018-01-20 02:00:00+01:00,6758.0,7540.0,1565.0,919.0
2018-01-20 03:00:00+01:00,6720.0,7539.0,1523.0,937.0
2018-01-20 04:00:00+01:00,6712.0,7541.0,1441.0,956.0
2018-01-20 05:00:00+01:00,6797.0,7540.0,1420.0,966.0
2018-01-20 06:00:00+01:00,7093.0,7540.0,1419.0,999.0
2018-01-20 07:00:00+01:00,7807.0,7537.0,1421.0,993.0
2018-01-20 08:00:00+01:00,9169.0,7534.0,1425.0,967.0
2018-01-20 09:00:00+01:00,10994.0,7532.0,1401.0,939.0
2018-01-20 10:00:00+01:00,11608.0,7532.0,1503.0,895.0
2018-01-20 11:00:00+01:00,11654.0,7532.0,1500.0,804.0
2018-01-20 12:00:00+01:00,11656.0,7532.0,1547.0,751.0
2018-01-20 13:00:00+01:00,11655.0,7531.0,1519.0,741.0
2018-01-20 14:00:00+01:00,11635.0,7533.0,1548.0,743.0
2018-01-20 15:00:00+01:00,11850.0,7534.0,1549.0,771.0
2018-01-20 16:00:00+01:00,12266.0,7533.0,1578.0,827.0
2018-01-20 17:00:00+01:00,12338.0,7534.0,1572.0,855.0
2018-01-20 18:00:00+01:00,12277.0,7535.0,1569.0,856.0
2018-01-20 19:00:00+01:00,11994.0,7535.0,1560.0,845.0
2018-01-20 20:00:00+01:00,11340.0,7537.0,1554.0,844.0
2018-01-20 21:00:00+01:00,10809.0,7535.0,1545.0,802.0
2018-01-20 22:00:00+01:00,9995.0,7536.0,1511.0,716.0
2018-01-20 23:00:00+01:00,8978.0,7537.0,1451.0,686.0
2018-01-21 00:00:00+01:00,7388.0,7539.0,1414.0,594.0
2018-01-21 01:00:00+01:00,6833.0,7540.0,1423.0,572.0
2018-01-21 02:00:00+01:00,6532.0,7541.0,1416.0,566.0
2018-01-21 03:00:00+01:00,6400.0,7541.0,1398.0,556.0
2018-01-21 04:00:00+01:00,6357.0,7541.0,1353.0,538.0
2018-01-21 05:00:00+01:00,6402.0,7541.0,1373.0,511.0
2018-01-21 06:00:00+01:00,6558.0,7540.0,1381.0,474.0
2018-01-21 07:00:00+01:00,7492.0,7539.0,1359.0,460.0
2018-01-21 08:00:00+01:00,9387.0,7538.0,1363.0,442.0
2018-01-21 09:00:00+01:00,11240.0,7538.0,1314.0,405.0
2018-01-21 10:00:00+01:00,11970.0,7539.0,1316.0,354.0
2018-01-21 11:00:00+01:00,12177.0,7537.0,1437.0,295.0
2018-01-21 12:00:00+01:00,12166.0,7538.0,1469.0,268.0
2018-01-21 13:00:00+01:00,12037.0,7540.0,1472.0,268.0
2018-01-21 14:00:00+01:00,11865.0,7539.0,1452.0,286.0
2018-01-21 15:00:00+01:00,12037.0,7538.0,1423.0,323.0
2018-01-21 16:00:00+01:00,12226.0,7538.0,1416.0,363.0
2018-01-21 17:00:00+01:00,12518.0,7537.0,1422.0,391.0
2018-01-21 18:00:00+01:00,12540.0,7538.0,1415.0,413.0
2018-01-21 19:00:00+01:00,12401.0,7538.0,1448.0,436.0
2018-01-21 20:00:00+01:00,11733.0,7539.0,1457.0,450.0
2018-01-21 21:00:00+01:00,10286.0,7539.0,1445.0,470.0
2018-01-21 22:00:00+01:00,9522.0,7539.0,1428.0,486.0
2018-01-21 23:00:00+01:00,7827.0,7541.0,1413.0,494.0
2018-01-22 00:00:00+01:00,7216.0,7542.0,1377.0,461.0
2018-01-22 01:00:00+01:00,7038.0,7543.0,1368.0,466.0
2018-01-22 02:00:00+01:00,7013.0,7544.0,1328.0,463.0
2018-01-22 03:00:00+01:00,7007.0,7543.0,1331.0,471.0
2018-01-22 04:00:00+01:00,7550.0,7542.0,1338.0,481.0
2018-01-22 05:00:00+01:00,7842.0,7541.0,1491.0,486.0
2018-01-22 06:00:00+01:00,9735.0,7539.0,1471.0,489.0
2018-01-22 07:00:00+01:00,12117.0,7538.0,1488.0,493.0
2018-01-22 08:00:00+01:00,12453.0,7540.0,1549.0,521.0
2018-01-22 09:00:00+01:00,12482.0,7541.0,1531.0,494.0
2018-01-22 10:00:00+01:00,12514.0,7542.0,1536.0,479.0
2018-01-22 11:00:00+01:00,12540.0,7541.0,1571.0,514.0
2018-01-22 12:00:00+01:00,12514.0,7541.0,1597.0,524.0
2018-01-22 13:00:00+01:00,12461.0,7540.0,1632.0,536.0
2018-01-22 14:00:00+01:00,12428.0,7539.0,1620.0,499.0
2018-01-22 15:00:00+01:00,12308.0,7540.0,1658.0,538.0
2018-01-22 16:00:00+01:00,12406.0,7536.0,1656.0,562.0
2018-01-22 17:00:00+01:00,12480.0,7537.0,1675.0,570.0
2018-01-22 18:00:00+01:00,12504.0,7537.0,1674.0,598.0
2018-01-22 19:00:00+01:00,12427.0,7540.0,1666.0,594.0
2018-01-22 20:00:00+01:00,12236.0,7541.0,1641.0,588.0
2018-01-22 21:00:00+01:00,11954.0,7541.0,1615.0,592.0
2018-01-22 22:00:00+01:00,10673.0,7540.0,1499.0,603.0
2018-01-22 23:00:00+01:00,9444.0,7541.0,1515.0,614.0
2018-01-23 00:00:00+01:00,8048.0,7541.0,1520.0,632.0
2018-01-23 01:00:00+01:00,7615.0,7540.0,1476.0,672.0
2018-01-23 02:00:00+01:00,7421.0,7539.0,1472.0,735.0
2018-01-23 03:00:00+01:00,7482.0,7540.0,1498.0,810.0
2018-01-23 04:00:00+01:00,8215.0,7539.0,1499.0,896.0
2018-01-23 05:00:00+01:00,8974.0,7536.0,1575.0,1003.0
2018-01-23 06:00:00+01:00,10960.0,7524.0,1642.0,1153.0
2018-01-23 07:00:00+01:00,12440.0,7564.0,1713.0,1295.0
2018-01-23 08:00:00+01:00,12573.0,7688.0,1773.0,1450.0
2018-01-23 09:00:00+01:00,12456.0,7764.0,1760.0,1572.0
2018-01-23 10:00:00+01:00,12359.0,7871.0,1726.0,1698.0
2018-01-23 11:00:00+01:00,12213.0,7855.0,1738.0,1812.0
2018-01-23 12:00:00+01:00,12110.0,7827.0,1724.0,1969.0
2018-01-23 13:00:00+01:00,11889.0,7842.0,1704.0,2162.0
2018-01-23 14:00:00+01:00,11859.0,7921.0,1724.0,2291.0
2018-01-23 15:00:00+01:00,11777.0,7993.0,1713.0,2451.0
2018-01-23 16:00:00+01:00,11792.0,8032.0,1711.0,2620.0
2018-01-23 17:00:00+01:00,11506.0,8069.0,1662.0,2811.0
2018-01-23 18:00:00+01:00,10998.0,8092.0,1682.0,2953.0
2018-01-23 19:00:00+01:00,10243.0,8310.0,1715.0,3104.0
2018-01-23 20:00:00+01:00,8984.0,8445.0,1660.0,3258.0
2018-01-23 21:00:00+01:00,7925.0,8450.0,1616.0,3458.0
2018-01-23 22:00:00+01:00,7075.0,8450.0,1484.0,3622.0
2018-01-23 23:00:00+01:00,6490.0,8452.0,1471.0,3866.0
2018-01-24 00:00:00+01:00,5696.0,8457.0,1385.0,4146.0
2018-01-24 01:00:00+01:00,5417.0,8456.0,1354.0,4273.0
2018-01-24 02:00:00+01:00,5315.0,8460.0,1330.0,4299.0
2018-01-24 03:00:00+01:00,5318.0,8460.0,1316.0,4284.0
2018-01-24 04:00:00+01:00,5781.0,8460.0,1307.0,4185.0
2018-01-24 05:00:00+01:00,6309.0,8458.0,1337.0,3996.0
2018-01-24 06:00:00+01:00,8047.0,8456.0,1353.0,3860.0
2018-01-24 07:00:00+01:00,10432.0,8450.0,1358.0,3643.0
2018-01-24 08:00:00+01:00,10846.0,8449.0,1357.0,3465.0
2018-01-24 09:00:00+01:00,10569.0,8450.0,1317.0,3216.0
2018-01-24 10:00:00+01:00,9849.0,8451.0,1318.0,3164.0
2018-01-24 11:00:00+01:00,9588.0,8452.0,1322.0,3124.0
2018-01-24 12:00:00+01:00,9126.0,8451.0,1353.0,3095.0
2018-01-24 13:00:00+01:00,8748.0,8452.0,1338.0,3180.0
2018-01-24 14:00:00+01:00,8809.0,8454.0,1378.0,3332.0
2018-01-24 15:00:00+01:00,8817.0,8452.0,1404.0,3574.0
2018-01-24 16:00:00+01:00,8978.0,8453.0,1413.0,3810.0
2018-01-24 17:00:00+01:00,9066.0,8456.0,1392.0,4135.0
2018-01-24 18:00:00+01:00,8909.0,8456.0,1390.0,4375.0
2018-01-24 19:00:00+01:00,8192.0,8458.0,1369.0,4589.0
2018-01-24 20:00:00+01:00,7721.0,8461.0,1329.0,4738.0
2018-01-24 21:00:00+01:00,7091.0,8457.0,1339.0,4841.0
2018-01-24 22:00:00+01:00,6015.0,8455.0,1271.0,4944.0
2018-01-24 23:00:00+01:00,5373.0,8456.0,1279.0,4945.0
2018-01-25 00:00:00+01:00,4735.0,8454.0,1322.0,5005.0
2018-01-25 01:00:00+01:00,4454.0,8454.0,1316.0,4994.0
2018-01-25 02:00:00+01:00,4518.0,8455.0,1315.0,4926.0
2018-01-25 03:00:00+01:00,4554.0,8456.0,1313.0,4851.0
2018-01-25 04:00:00+01:00,5016.0,8457.0,1324.0,4775.0
2018-01-25 05:00:00+01:00,6038.0,8457.0,1313.0,4696.0
2018-01-25 06:00:00+01:00,8070.0,8485.0,1346.0,4579.0
2018-01-25 07:00:00+01:00,9492.0,8486.0,1394.0,4521.0
2018-01-25 08:00:00+01:00,9893.0,8503.0,1372.0,4380.0
2018-01-25 09:00:00+01:00,9884.0,8510.0,1385.0,4240.0
2018-01-25 10:00:00+01:00,9736.0,8527.0,1508.0,4120.0
2018-01-25 11:00:00+01:00,9628.0,8526.0,1453.0,4121.0
2018-01-25 12:00:00+01:00,9559.0,8547.0,1341.0,4132.0
2018-01-25 13:00:00+01:00,9545.0,8550.0,1353.0,4097.0
2018-01-25 14:00:00+01:00,9577.0,8575.0,1428.0,4078.0
2018-01-25 15:00:00+01:00,9644.0,8575.0,1362.0,4067.0
2018-01-25 16:00:00+01:00,10371.0,8583.0,1351.0,4053.0
2018-01-25 17:00:00+01:00,10904.0,8589.0,1358.0,3963.0
2018-01-25 18:00:00+01:00,10885.0,8589.0,1365.0,3988.0
2018-01-25 19:00:00+01:00,10571.0,8589.0,1358.0,3952.0
2018-01-25 20:00:00+01:00,9893.0,8588.0,1354.0,3867.0
2018-01-25 21:00:00+01:00,9129.0,8587.0,1361.0,3695.0
2018-01-25 22:00:00+01:00,8401.0,8589.0,1318.0,3517.0
2018-01-25 23:00:00+01:00,7965.0,8591.0,1304.0,3426.0
2018-01-26 00:00:00+01:00,6872.0,8588.0,1324.0,3241.0
2018-01-26 01:00:00+01:00,6707.0,8589.0,1320.0,2982.0
2018-01-26 02:00:00+01:00,6629.0,8591.0,1305.0,2735.0
2018-01-26 03:00:00+01:00,6671.0,8591.0,1307.0,2679.0
2018-01-26 04:00:00+01:00,7324.0,8590.0,1280.0,2579.0
2018-01-26 05:00:00+01:00,8325.0,8589.0,1314.0,2397.0
2018-01-26 06:00:00+01:00,10013.0,8587.0,1343.0,2278.0
2018-01-26 07:00:00+01:00,11294.0,8586.0,1355.0,2210.0
2018-01-26 08:00:00+01:00,11653.0,8585.0,1360.0,2160.0
2018-01-26 09:00:00+01:00,11681.0,8585.0,1349.0,2074.0
2018-01-26 10:00:00+01:00,11589.0,8583.0,1353.0,1977.0
2018-01-26 11:00:00+01:00,11757.0,8582.0,1348.0,1839.0
2018-01-26 12:00:00+01:00,11639.0,8585.0,1337.0,1726.0
2018-01-26 13:00:00+01:00,11541.0,8586.0,1356.0,1613.0
2018-01-26 14:00:00+01:00,11552.0,8589.0,1366.0,1522.0
2018-01-26 15:00:00+01:00,11537.0,8589.0,1331.0,1492.0
2018-01-26 16:00:00+01:00,11532.0,8589.0,1354.0,1541.0
2018-01-26 17:00:00+01:00,11830.0,8589.0,1351.0,1499.0
2018-01-26 18:00:00+01:00,11706.0,8589.0,1388.0,1554.0
2018-01-26 19:00:00+01:00,11527.0,8610.0,1392.0,1554.0
2018-01-26 20:00:00+01:00,10794.0,8612.0,1394.0,1546.0
2018-01-26 21:00:00+01:00,10545.0,8629.0,1383.0,1573.0
2018-01-26 22:00:00+01:00,9725.0,8631.0,1336.0,1592.0
2018-01-26 23:00:00+01:00,8622.0,8638.0,1319.0,1525.0
2018-01-27 00:00:00+01:00,7079.0,8642.0,1308.0,1407.0
2018-01-27 01:00:00+01:00,6702.0,8644.0,1303.0,1332.0
2018-01-27 02:00:00+01:00,6624.0,8647.0,1304.0,1307.0
2018-01-27 03:00:00+01:00,6659.0,8650.0,1315.0,1269.0
2018-01-27 04:00:00+01:00,6663.0,8651.0,1334.0,1227.0
2018-01-27 05:00:00+01:00,6955.0,8651.0,1366.0,1187.0
2018-01-27 06:00:00+01:00,8863.0,8648.0,1387.0,1192.0
2018-01-27 07:00:00+01:00,9601.0,8647.0,1409.0,1109.0
2018-01-27 08:00:00+01:00,10387.0,8648.0,1409.0,1013.0
2018-01-27 09:00:00+01:00,10988.0,8646.0,1426.0,934.0
2018-01-27 10:00:00+01:00,11246.0,8646.0,1404.0,811.0
2018-01-27 11:00:00+01:00,11231.0,8646.0,1427.0,732.0
2018-01-27 12:00:00+01:00,10963.0,8644.0,1434.0,634.0
2018-01-27 13:00:00+01:00,10597.0,8643.0,1402.0,584.0
2018-01-27 14:00:00+01:00,10371.0,8646.0,1377.0,581.0
2018-01-27 15:00:00+01:00,10315.0,8648.0,1362.0,651.0
2018-01-27 16:00:00+01:00,10378.0,8650.0,1374.0,768.0
2018-01-27 17:00:00+01:00,10865.0,8649.0,1396.0,943.0
2018-01-27 18:00:00+01:00,10477.0,8651.0,1437.0,1234.0
2018-01-27 19:00:00+01:00,9671.0,8655.0,1435.0,1564.0
2018-01-27 20:00:00+01:00,7933.0,8655.0,1428.0,1852.0
2018-01-27 21:00:00+01:00,7333.0,8656.0,1404.0,2190.0
2018-01-27 22:00:00+01:00,6688.0,8658.0,1393.0,2505.0
2018-01-27 23:00:00+01:00,6105.0,8659.0,1390.0,2793.0
2018-01-28 00:00:00+01:00,5172.0,8659.0,1415.0,3288.0
2018-01-28 01:00:00+01:00,4710.0,8660.0,1405.0,3342.0
2018-01-28 02:00:00+01:00,4539.0,8660.0,1370.0,3337.0
2018-01-28 03:00:00+01:00,4477.0,8661.0,1373.0,3322.0
2018-01-28 04:00:00+01:00,4467.0,8661.0,1370.0,3292.0
2018-01-28 05:00:00+01:00,4552.0,8660.0,1402.0,3245.0
2018-01-28 06:00:00+01:00,4913.0,8663.0,1415.0,3224.0
2018-01-28 07:00:00+01:00,5163.0,8661.0,1414.0,3199.0
2018-01-28 08:00:00+01:00,5644.0,8660.0,1416.0,3258.0
2018-01-28 09:00:00+01:00,6456.0,8657.0,1398.0,3190.0
2018-01-28 10:00:00+01:00,6996.0,8656.0,1397.0,3229.0
2018-01-28 11:00:00+01:00,7400.0,8654.0,1397.0,3242.0
2018-01-28 12:00:00+01:00,7476.0,8592.0,1401.0,3252.0
2018-01-28 13:00:00+01:00,7518.0,8434.0,1390.0,3263.0
2018-01-28 14:00:00+01:00,7730.0,8424.0,1389.0,3294.0
2018-01-28 15:00:00+01:00,7839.0,8424.0,1393.0,3303.0
2018-01-28 16:00:00+01:00,8127.0,8432.0,1401.0,3307.0
2018-01-28 17:00:00+01:00,8342.0,8561.0,1406.0,3274.0
2018-01-28 18:00:00+01:00,8293.0,8646.0,1399.0,3213.0
2018-01-28 19:00:00+01:00,8209.0,8651.0,1393.0,3104.0
2018-01-28 20:00:00+01:00,7671.0,8644.0,1375.0,2982.0
2018-01-28 21:00:00+01:00,7356.0,8658.0,1300.0,2869.0
2018-01-28 22:00:00+01:00,6899.0,8657.0,1289.0,2748.0
2018-01-28 23:00:00+01:00,6347.0,8659.0,1284.0,2610.0
2018-01-29 00:00:00+01:00,5848.0,8661.0,1301.0,2309.0
2018-01-29 01:00:00+01:00,5475.0,8659.0,1295.0,2064.0
2018-01-29 02:00:00+01:00,5504.0,8659.0,1309.0,1823.0
2018-01-29 03:00:00+01:00,5623.0,8658.0,1312.0,1557.0
2018-01-29 04:00:00+01:00,6580.0,8659.0,1294.0,1348.0
2018-01-29 05:00:00+01:00,7287.0,8658.0,1293.0,1233.0
2018-01-29 06:00:00+01:00,8825.0,8657.0,1320.0,1132.0
2018-01-29 07:00:00+01:00,10338.0,8655.0,1359.0,1128.0
2018-01-29 08:00:00+01:00,10726.0,8654.0,1305.0,1228.0
2018-01-29 09:00:00+01:00,10908.0,8655.0,1335.0,1366.0
2018-01-29 10:00:00+01:00,10705.0,8657.0,1352.0,1482.0
2018-01-29 11:00:00+01:00,10613.0,8654.0,1349.0,1523.0
2018-01-29 12:00:00+01:00,10431.0,8652.0,1310.0,1576.0
2018-01-29 13:00:00+01:00,10362.0,8651.0,1304.0,1673.0
2018-01-29 14:00:00+01:00,10310.0,8651.0,1321.0,1706.0
2018-01-29 15:00:00+01:00,10508.0,8651.0,1333.0,1785.0
2018-01-29 16:00:00+01:00,10595.0,8650.0,1368.0,1865.0
2018-01-29 17:00:00+01:00,11121.0,8647.0,1413.0,1817.0
2018-01-29 18:00:00+01:00,11314.0,8649.0,1415.0,1744.0
2018-01-29 19:00:00+01:00,10663.0,8653.0,1404.0,1734.0
2018-01-29 20:00:00+01:00,9773.0,8656.0,1394.0,1647.0
2018-01-29 21:00:00+01:00,8905.0,8657.0,1391.0,1659.0
2018-01-29 22:00:00+01:00,8157.0,8658.0,1380.0,1620.0
2018-01-29 23:00:00+01:00,7423.0,8660.0,1359.0,1606.0
2018-01-30 00:00:00+01:00,6097.0,8659.0,1366.0,1810.0
2018-01-30 01:00:00+01:00,5790.0,8658.0,1376.0,1822.0
2018-01-30 02:00:00+01:00,5795.0,8658.0,1396.0,1811.0
2018-01-30 03:00:00+01:00,5919.0,8658.0,1422.0,1768.0
2018-01-30 04:00:00+01:00,6397.0,8659.0,1451.0,1713.0
2018-01-30 05:00:00+01:00,6895.0,8659.0,1462.0,1628.0
2018-01-30 06:00:00+01:00,9128.0,8656.0,1506.0,1536.0
2018-01-30 07:00:00+01:00,11027.0,8653.0,1541.0,1455.0
2018-01-30 08:00:00+01:00,11250.0,8652.0,1550.0,1402.0
2018-01-30 09:00:00+01:00,11237.0,8647.0,1545.0,1396.0
2018-01-30 10:00:00+01:00,11100.0,8645.0,1539.0,1354.0
2018-01-30 11:00:00+01:00,11181.0,8649.0,1530.0,1385.0
2018-01-30 12:00:00+01:00,10994.0,8651.0,1503.0,1387.0
2018-01-30 13:00:00+01:00,10951.0,8651.0,1487.0,1368.0
2018-01-30 14:00:00+01:00,11038.0,8654.0,1472.0,1375.0
2018-01-30 15:00:00+01:00,11109.0,8652.0,1443.0,1404.0
2018-01-30 16:00:00+01:00,11555.0,8650.0,1480.0,1421.0
2018-01-30 17:00:00+01:00,12274.0,8646.0,1460.0,1435.0
2018-01-30 18:00:00+01:00,12295.0,8649.0,1469.0,1447.0
2018-01-30 19:00:00+01:00,11898.0,8651.0,1471.0,1393.0
2018-01-30 20:00:00+01:00,11565.0,8654.0,1431.0,1339.0
2018-01-30 21:00:00+01:00,10789.0,8656.0,1441.0,1331.0
2018-01-30 22:00:00+01:00,9622.0,8655.0,1421.0,1308.0
2018-01-30 23:00:00+01:00,8252.0,8657.0,1400.0,1381.0
