,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2019-11-18 05:00:00+01:00,330.0,7774.0,1455.0,202.0,2759.0,3896.0,1163.0,40158.0,0.0,215.0,1909.0
2019-11-18 06:00:00+01:00,329.0,8310.0,1918.0,202.0,486.0,4568.0,2146.0,40064.0,0.0,215.0,1995.0
2019-11-18 07:00:00+01:00,328.0,8755.0,2104.0,202.0,1798.0,5076.0,3451.0,40074.0,0.0,216.0,2066.0
2019-11-18 08:00:00+01:00,329.0,8747.0,2133.0,202.0,2956.0,5601.0,4093.0,40166.0,246.0,216.0,2205.0
2019-11-18 09:00:00+01:00,316.0,8745.0,2138.0,202.0,3184.0,5851.0,4120.0,40210.0,802.0,214.0,2261.0
2019-11-18 10:00:00+01:00,327.0,8746.0,2126.0,204.0,2923.0,5690.0,3782.0,40221.0,1607.0,213.0,2334.0
2019-11-18 11:00:00+01:00,318.0,8758.0,2130.0,204.0,2231.0,5659.0,3518.0,40223.0,2191.0,209.0,2551.0
2019-11-18 12:00:00+01:00,327.0,8712.0,2123.0,203.0,1945.0,5519.0,2680.0,40203.0,2485.0,213.0,2703.0
2019-11-18 13:00:00+01:00,328.0,8735.0,2116.0,204.0,1752.0,5379.0,2919.0,40191.0,2234.0,206.0,2787.0
2019-11-18 14:00:00+01:00,328.0,8726.0,2102.0,204.0,1712.0,5467.0,2788.0,40179.0,1862.0,204.0,2878.0
2019-11-18 15:00:00+01:00,328.0,8720.0,2067.0,204.0,1399.0,5576.0,2522.0,40170.0,1170.0,205.0,2986.0
2019-11-18 16:00:00+01:00,329.0,8752.0,2106.0,203.0,1297.0,5704.0,2737.0,40166.0,492.0,209.0,3166.0
2019-11-18 17:00:00+01:00,329.0,8963.0,2020.0,204.0,2652.0,6281.0,3991.0,40165.0,148.0,210.0,3283.0
2019-11-18 18:00:00+01:00,325.0,8976.0,1934.0,513.0,3528.0,6637.0,4601.0,40142.0,0.0,205.0,3408.0
2019-11-18 19:00:00+01:00,329.0,8989.0,1812.0,701.0,3623.0,6620.0,4740.0,40159.0,0.0,205.0,3378.0
2019-11-18 20:00:00+01:00,328.0,8922.0,1424.0,476.0,2743.0,6172.0,3978.0,40144.0,0.0,207.0,3392.0
2019-11-18 21:00:00+01:00,328.0,8678.0,1435.0,203.0,1241.0,5796.0,3247.0,40147.0,0.0,208.0,3272.0
2019-11-18 22:00:00+01:00,329.0,8598.0,1400.0,204.0,1161.0,5602.0,2636.0,40144.0,0.0,209.0,3197.0
2019-11-18 23:00:00+01:00,328.0,8573.0,1390.0,203.0,941.0,5447.0,2065.0,40140.0,0.0,211.0,2941.0
2019-11-19 00:00:00+01:00,328.0,8370.0,1277.0,203.0,99.0,4877.0,1738.0,40158.0,0.0,210.0,2730.0
2019-11-19 01:00:00+01:00,328.0,8132.0,1090.0,203.0,1389.0,4507.0,1838.0,40155.0,0.0,212.0,2401.0
2019-11-19 02:00:00+01:00,325.0,8278.0,1076.0,203.0,1709.0,4443.0,1857.0,40150.0,0.0,211.0,2164.0
2019-11-19 03:00:00+01:00,314.0,8102.0,1279.0,204.0,3146.0,4424.0,1727.0,40170.0,0.0,211.0,1952.0
2019-11-19 04:00:00+01:00,314.0,8068.0,1371.0,204.0,3208.0,4373.0,1563.0,40177.0,0.0,211.0,1820.0
2019-11-19 05:00:00+01:00,322.0,8347.0,1412.0,202.0,2365.0,4443.0,1908.0,40162.0,0.0,213.0,1730.0
2019-11-19 06:00:00+01:00,329.0,8441.0,1517.0,202.0,418.0,4877.0,2814.0,39920.0,0.0,211.0,1655.0
2019-11-19 07:00:00+01:00,327.0,8829.0,1738.0,310.0,3130.0,5846.0,3869.0,39806.0,0.0,210.0,1626.0
2019-11-19 08:00:00+01:00,315.0,8834.0,1727.0,1291.0,2949.0,5625.0,4057.0,39947.0,244.0,210.0,1713.0
2019-11-19 09:00:00+01:00,328.0,9092.0,1645.0,1339.0,2760.0,5425.0,4002.0,40133.0,961.0,209.0,1713.0
2019-11-19 10:00:00+01:00,319.0,9055.0,1700.0,1130.0,1981.0,5482.0,3523.0,40138.0,1996.0,209.0,1652.0
2019-11-19 11:00:00+01:00,328.0,8897.0,1767.0,533.0,1974.0,5430.0,3315.0,40071.0,2617.0,208.0,1562.0
2019-11-19 12:00:00+01:00,329.0,8904.0,1783.0,202.0,1619.0,5374.0,3188.0,40054.0,3003.0,210.0,1488.0
2019-11-19 13:00:00+01:00,331.0,8845.0,1704.0,203.0,867.0,5354.0,3082.0,40047.0,2832.0,208.0,1359.0
2019-11-19 14:00:00+01:00,334.0,8828.0,1534.0,204.0,823.0,5259.0,2995.0,40061.0,2375.0,208.0,1259.0
2019-11-19 15:00:00+01:00,334.0,8822.0,1513.0,204.0,548.0,5283.0,2766.0,40047.0,1586.0,203.0,1153.0
2019-11-19 16:00:00+01:00,333.0,8899.0,1652.0,204.0,2050.0,5561.0,3349.0,40090.0,604.0,209.0,1156.0
2019-11-19 17:00:00+01:00,333.0,8892.0,1695.0,623.0,3181.0,6229.0,4016.0,40108.0,151.0,216.0,1235.0
2019-11-19 18:00:00+01:00,332.0,8989.0,1665.0,1260.0,3418.0,6571.0,4292.0,40109.0,0.0,217.0,1449.0
2019-11-19 19:00:00+01:00,331.0,9081.0,1637.0,1342.0,2875.0,6535.0,4488.0,40116.0,0.0,216.0,1723.0
2019-11-19 20:00:00+01:00,332.0,8994.0,1592.0,553.0,1335.0,6149.0,3238.0,40360.0,0.0,217.0,1973.0
2019-11-19 21:00:00+01:00,331.0,8757.0,1617.0,203.0,787.0,5817.0,2602.0,40542.0,0.0,216.0,2120.0
2019-11-19 22:00:00+01:00,332.0,8560.0,1604.0,203.0,323.0,5615.0,2405.0,40257.0,0.0,209.0,2235.0
2019-11-19 23:00:00+01:00,331.0,8610.0,1613.0,203.0,663.0,5365.0,2245.0,40148.0,0.0,211.0,2334.0
2019-11-20 00:00:00+01:00,332.0,8344.0,1638.0,202.0,396.0,4953.0,2160.0,40152.0,0.0,213.0,2472.0
2019-11-20 01:00:00+01:00,331.0,8238.0,1636.0,203.0,812.0,4672.0,1725.0,40167.0,0.0,215.0,2417.0
2019-11-20 02:00:00+01:00,331.0,8172.0,1622.0,203.0,1701.0,4568.0,1715.0,40175.0,0.0,216.0,2479.0
2019-11-20 03:00:00+01:00,331.0,8057.0,1567.0,200.0,2739.0,4542.0,1395.0,40154.0,0.0,216.0,2693.0
2019-11-20 04:00:00+01:00,331.0,8021.0,1578.0,200.0,2782.0,4593.0,1229.0,40226.0,0.0,218.0,2908.0
2019-11-20 05:00:00+01:00,331.0,8130.0,1622.0,200.0,2164.0,4760.0,1677.0,40253.0,0.0,217.0,3187.0
2019-11-20 06:00:00+01:00,331.0,8561.0,1553.0,314.0,498.0,5179.0,2280.0,40198.0,0.0,218.0,3363.0
2019-11-20 07:00:00+01:00,332.0,8967.0,1582.0,1347.0,2457.0,5870.0,3738.0,40184.0,0.0,217.0,3539.0
2019-11-20 08:00:00+01:00,332.0,9165.0,1595.0,1280.0,2918.0,6087.0,4260.0,40181.0,314.0,217.0,3531.0
2019-11-20 09:00:00+01:00,332.0,9199.0,1680.0,1240.0,2876.0,6038.0,4022.0,40178.0,1208.0,218.0,3455.0
2019-11-20 10:00:00+01:00,332.0,9180.0,1756.0,946.0,2322.0,5895.0,3497.0,40182.0,2294.0,216.0,2887.0
2019-11-20 11:00:00+01:00,332.0,9081.0,1771.0,947.0,1804.0,5793.0,3471.0,40172.0,2985.0,217.0,2492.0
2019-11-20 12:00:00+01:00,332.0,9036.0,1729.0,302.0,1213.0,5691.0,3136.0,40184.0,3233.0,216.0,2517.0
2019-11-20 13:00:00+01:00,331.0,8836.0,1728.0,203.0,1036.0,5648.0,3098.0,40138.0,3129.0,215.0,2751.0
2019-11-20 14:00:00+01:00,332.0,8737.0,1727.0,204.0,678.0,5616.0,2912.0,40052.0,2534.0,217.0,3013.0
2019-11-20 15:00:00+01:00,332.0,8715.0,1689.0,204.0,480.0,5628.0,2517.0,40025.0,1575.0,219.0,3359.0
2019-11-20 16:00:00+01:00,332.0,8851.0,1755.0,203.0,847.0,5748.0,2980.0,40096.0,562.0,219.0,3883.0
2019-11-20 17:00:00+01:00,332.0,8925.0,1771.0,253.0,1924.0,6215.0,4137.0,40208.0,151.0,222.0,4830.0
2019-11-20 18:00:00+01:00,331.0,8914.0,1773.0,581.0,2586.0,6404.0,4176.0,40307.0,0.0,221.0,5542.0
2019-11-20 19:00:00+01:00,332.0,8968.0,1773.0,380.0,2440.0,6302.0,3714.0,40316.0,0.0,221.0,5820.0
2019-11-20 20:00:00+01:00,332.0,8829.0,1735.0,215.0,1129.0,5941.0,3245.0,40335.0,0.0,221.0,5612.0
2019-11-20 21:00:00+01:00,331.0,8573.0,1644.0,363.0,525.0,5575.0,3194.0,40442.0,0.0,221.0,5079.0
2019-11-20 22:00:00+01:00,331.0,8474.0,1453.0,364.0,168.0,5330.0,2437.0,40735.0,0.0,221.0,4718.0
2019-11-20 23:00:00+01:00,331.0,8263.0,1436.0,364.0,263.0,5228.0,2026.0,41094.0,0.0,220.0,4385.0
2019-11-21 00:00:00+01:00,332.0,8219.0,1592.0,260.0,194.0,5024.0,2219.0,41216.0,0.0,222.0,4185.0
2019-11-21 01:00:00+01:00,332.0,8025.0,1518.0,203.0,1057.0,4822.0,1647.0,41262.0,0.0,222.0,4173.0
2019-11-21 02:00:00+01:00,334.0,8040.0,1578.0,203.0,1751.0,4670.0,1675.0,41259.0,0.0,220.0,4155.0
2019-11-21 03:00:00+01:00,336.0,7747.0,1463.0,203.0,2423.0,4457.0,1248.0,41182.0,0.0,219.0,4104.0
2019-11-21 04:00:00+01:00,337.0,7863.0,1376.0,203.0,2530.0,4383.0,1257.0,41215.0,0.0,220.0,4023.0
2019-11-21 05:00:00+01:00,336.0,8098.0,1491.0,203.0,1891.0,4628.0,1573.0,41321.0,0.0,221.0,3935.0
2019-11-21 06:00:00+01:00,334.0,8123.0,1598.0,204.0,83.0,5210.0,2208.0,41288.0,0.0,220.0,3880.0
2019-11-21 07:00:00+01:00,333.0,8370.0,1618.0,205.0,1847.0,5738.0,3943.0,41269.0,0.0,221.0,3691.0
2019-11-21 08:00:00+01:00,335.0,8552.0,1705.0,204.0,2387.0,6077.0,3983.0,41375.0,231.0,217.0,3695.0
2019-11-21 09:00:00+01:00,335.0,8566.0,1692.0,204.0,2171.0,5853.0,3850.0,41370.0,920.0,216.0,3629.0
2019-11-21 10:00:00+01:00,334.0,8560.0,1721.0,204.0,1234.0,5755.0,3633.0,41424.0,1805.0,215.0,3364.0
2019-11-21 11:00:00+01:00,334.0,8498.0,1748.0,204.0,741.0,5828.0,3527.0,41556.0,2321.0,218.0,3024.0
2019-11-21 12:00:00+01:00,331.0,8494.0,1773.0,204.0,942.0,5731.0,3277.0,41603.0,2344.0,219.0,2716.0
2019-11-21 13:00:00+01:00,331.0,8424.0,1748.0,204.0,767.0,5662.0,3231.0,41571.0,2142.0,219.0,2668.0
2019-11-21 14:00:00+01:00,331.0,8456.0,1704.0,204.0,451.0,5581.0,3073.0,41541.0,1679.0,219.0,2756.0
2019-11-21 15:00:00+01:00,331.0,8438.0,1710.0,205.0,458.0,5491.0,3168.0,41542.0,1075.0,220.0,2936.0
2019-11-21 16:00:00+01:00,332.0,8430.0,1668.0,205.0,420.0,5702.0,3146.0,41560.0,385.0,216.0,3577.0
2019-11-21 17:00:00+01:00,332.0,8517.0,1742.0,204.0,990.0,6181.0,3732.0,41538.0,139.0,219.0,4417.0
2019-11-21 18:00:00+01:00,330.0,8534.0,1764.0,204.0,1552.0,6317.0,4051.0,41526.0,0.0,220.0,4985.0
2019-11-21 19:00:00+01:00,332.0,8546.0,1754.0,204.0,2299.0,6330.0,4455.0,41533.0,0.0,220.0,5371.0
2019-11-21 20:00:00+01:00,332.0,8453.0,1763.0,204.0,1382.0,6224.0,3671.0,41532.0,0.0,219.0,5364.0
2019-11-21 21:00:00+01:00,331.0,8406.0,1706.0,205.0,773.0,5717.0,2826.0,41546.0,0.0,220.0,5184.0
2019-11-21 22:00:00+01:00,329.0,8328.0,1550.0,203.0,519.0,5457.0,2170.0,41553.0,0.0,220.0,5195.0
2019-11-21 23:00:00+01:00,329.0,8339.0,1402.0,204.0,381.0,5119.0,1884.0,41541.0,0.0,219.0,5073.0
2019-11-22 00:00:00+01:00,328.0,8229.0,1278.0,204.0,419.0,4843.0,1816.0,41430.0,0.0,219.0,5306.0
2019-11-22 01:00:00+01:00,328.0,8156.0,1179.0,203.0,218.0,4601.0,1680.0,41446.0,0.0,219.0,5458.0
2019-11-22 02:00:00+01:00,328.0,7818.0,1116.0,204.0,1104.0,4424.0,1303.0,41287.0,0.0,219.0,5560.0
2019-11-22 03:00:00+01:00,328.0,7629.0,1110.0,204.0,2846.0,4312.0,799.0,41200.0,0.0,220.0,5697.0
2019-11-22 04:00:00+01:00,327.0,7240.0,1201.0,203.0,2884.0,4204.0,826.0,41195.0,0.0,220.0,5635.0
2019-11-22 05:00:00+01:00,328.0,7588.0,1399.0,203.0,2671.0,4379.0,1005.0,41121.0,0.0,217.0,6144.0
2019-11-22 06:00:00+01:00,327.0,8117.0,1607.0,205.0,540.0,4876.0,2146.0,41493.0,0.0,217.0,6166.0
2019-11-22 07:00:00+01:00,327.0,8293.0,1654.0,204.0,1217.0,5416.0,3624.0,41537.0,0.0,215.0,6346.0
2019-11-22 08:00:00+01:00,330.0,8302.0,1650.0,203.0,1633.0,5784.0,3850.0,41512.0,232.0,217.0,6599.0
2019-11-22 09:00:00+01:00,331.0,8299.0,1629.0,203.0,1961.0,6088.0,3754.0,41620.0,835.0,215.0,6566.0
2019-11-22 10:00:00+01:00,330.0,8278.0,1616.0,203.0,1534.0,5860.0,3517.0,41692.0,1565.0,215.0,6445.0
2019-11-22 11:00:00+01:00,328.0,8216.0,1553.0,203.0,1156.0,5728.0,3197.0,41885.0,2120.0,214.0,6311.0
2019-11-22 12:00:00+01:00,328.0,8200.0,1651.0,203.0,1261.0,5698.0,3173.0,41983.0,2306.0,209.0,6363.0
2019-11-22 13:00:00+01:00,328.0,8166.0,1690.0,204.0,730.0,5484.0,2728.0,41961.0,1890.0,216.0,6702.0
2019-11-22 14:00:00+01:00,329.0,8091.0,1679.0,204.0,725.0,5209.0,2550.0,41915.0,1227.0,216.0,7154.0
2019-11-22 15:00:00+01:00,328.0,8005.0,1608.0,204.0,23.0,5171.0,2250.0,41973.0,652.0,215.0,7813.0
2019-11-22 16:00:00+01:00,327.0,7912.0,1576.0,204.0,695.0,5301.0,2533.0,42099.0,278.0,217.0,8539.0
2019-11-22 17:00:00+01:00,328.0,8019.0,1452.0,204.0,97.0,5541.0,2839.0,42153.0,151.0,218.0,9680.0
2019-11-22 18:00:00+01:00,329.0,7935.0,1260.0,203.0,340.0,5691.0,2481.0,42046.0,0.0,220.0,10148.0
2019-11-22 19:00:00+01:00,328.0,8010.0,1061.0,203.0,512.0,5683.0,2800.0,41859.0,0.0,218.0,10282.0
2019-11-22 20:00:00+01:00,329.0,7395.0,848.0,204.0,139.0,5583.0,2275.0,41881.0,0.0,218.0,10212.0
2019-11-22 21:00:00+01:00,329.0,6768.0,732.0,200.0,324.0,5341.0,1568.0,41852.0,0.0,221.0,9949.0
2019-11-22 22:00:00+01:00,328.0,6445.0,525.0,200.0,751.0,5005.0,1527.0,41559.0,0.0,221.0,9790.0
2019-11-22 23:00:00+01:00,328.0,6595.0,361.0,200.0,1369.0,4951.0,1474.0,40906.0,0.0,220.0,9540.0
2019-11-23 00:00:00+01:00,328.0,3932.0,37.0,199.0,1933.0,4676.0,1266.0,40167.0,0.0,220.0,9464.0
2019-11-23 01:00:00+01:00,329.0,2602.0,29.0,199.0,2659.0,4460.0,925.0,39862.0,0.0,217.0,9019.0
2019-11-23 02:00:00+01:00,328.0,2629.0,31.0,199.0,2507.0,4348.0,901.0,39733.0,0.0,221.0,8490.0
2019-11-23 03:00:00+01:00,328.0,2678.0,34.0,202.0,3177.0,4367.0,768.0,39025.0,0.0,221.0,7986.0
2019-11-23 04:00:00+01:00,329.0,2703.0,34.0,203.0,3399.0,4216.0,667.0,39335.0,0.0,220.0,7449.0
2019-11-23 05:00:00+01:00,330.0,2690.0,28.0,202.0,3395.0,4244.0,642.0,39259.0,0.0,221.0,6901.0
2019-11-23 06:00:00+01:00,330.0,2726.0,29.0,203.0,2896.0,4381.0,1042.0,39824.0,0.0,219.0,6301.0
2019-11-23 07:00:00+01:00,331.0,3013.0,29.0,199.0,1695.0,4520.0,1304.0,39974.0,0.0,219.0,5916.0
2019-11-23 08:00:00+01:00,332.0,3799.0,31.0,200.0,399.0,4801.0,1714.0,39399.0,212.0,219.0,5554.0
2019-11-23 09:00:00+01:00,331.0,5162.0,35.0,199.0,933.0,5063.0,2561.0,39451.0,617.0,219.0,5210.0
2019-11-23 10:00:00+01:00,330.0,6001.0,38.0,198.0,966.0,5179.0,2500.0,39659.0,976.0,220.0,4648.0
2019-11-23 11:00:00+01:00,331.0,6469.0,48.0,198.0,578.0,5206.0,2488.0,39571.0,1378.0,218.0,4148.0
2019-11-23 12:00:00+01:00,331.0,6633.0,52.0,198.0,853.0,5276.0,2365.0,39731.0,1562.0,220.0,3724.0
2019-11-23 13:00:00+01:00,331.0,6651.0,52.0,198.0,861.0,5134.0,2383.0,39752.0,1317.0,220.0,3326.0
2019-11-23 14:00:00+01:00,330.0,6521.0,51.0,199.0,125.0,4869.0,2000.0,39574.0,963.0,222.0,3121.0
2019-11-23 15:00:00+01:00,331.0,6687.0,47.0,199.0,163.0,4827.0,2076.0,39698.0,591.0,222.0,3167.0
2019-11-23 16:00:00+01:00,330.0,6660.0,51.0,199.0,372.0,4875.0,2471.0,39745.0,286.0,223.0,3158.0
2019-11-23 17:00:00+01:00,329.0,6469.0,52.0,199.0,787.0,5229.0,2544.0,40008.0,0.0,223.0,3404.0
2019-11-23 18:00:00+01:00,328.0,6609.0,52.0,199.0,1086.0,5569.0,2743.0,39544.0,0.0,221.0,3605.0
2019-11-23 19:00:00+01:00,327.0,6731.0,52.0,200.0,1266.0,5506.0,3174.0,39583.0,0.0,221.0,3399.0
2019-11-23 20:00:00+01:00,328.0,6548.0,52.0,199.0,976.0,5501.0,2235.0,39445.0,0.0,221.0,3154.0
2019-11-23 21:00:00+01:00,327.0,6542.0,52.0,199.0,144.0,5606.0,2261.0,39541.0,0.0,223.0,3040.0
2019-11-23 22:00:00+01:00,327.0,6237.0,52.0,198.0,266.0,5371.0,2005.0,39246.0,0.0,221.0,2880.0
2019-11-23 23:00:00+01:00,327.0,6481.0,52.0,199.0,410.0,5103.0,2166.0,39331.0,0.0,221.0,2770.0
2019-11-24 00:00:00+01:00,327.0,4967.0,52.0,200.0,97.0,4831.0,1427.0,39437.0,0.0,221.0,2684.0
2019-11-24 01:00:00+01:00,326.0,3060.0,52.0,199.0,527.0,4503.0,1183.0,39487.0,0.0,222.0,2401.0
2019-11-24 02:00:00+01:00,326.0,2773.0,52.0,199.0,1308.0,4351.0,1493.0,39310.0,0.0,222.0,2151.0
2019-11-24 03:00:00+01:00,327.0,2732.0,51.0,202.0,3146.0,4246.0,1340.0,39549.0,0.0,223.0,2157.0
2019-11-24 04:00:00+01:00,327.0,2728.0,52.0,203.0,3580.0,4174.0,988.0,39438.0,0.0,222.0,2182.0
2019-11-24 05:00:00+01:00,328.0,2737.0,52.0,203.0,3550.0,4174.0,969.0,39334.0,0.0,222.0,2246.0
2019-11-24 06:00:00+01:00,328.0,2693.0,52.0,202.0,3114.0,4346.0,1006.0,39370.0,0.0,222.0,2315.0
2019-11-24 07:00:00+01:00,328.0,2990.0,52.0,203.0,2892.0,4348.0,1204.0,39541.0,0.0,222.0,2379.0
2019-11-24 08:00:00+01:00,330.0,4009.0,52.0,203.0,2500.0,4586.0,1367.0,39913.0,169.0,223.0,2316.0
2019-11-24 09:00:00+01:00,330.0,4678.0,52.0,203.0,1283.0,4855.0,1846.0,40439.0,555.0,222.0,2192.0
2019-11-24 10:00:00+01:00,329.0,5209.0,53.0,203.0,312.0,4935.0,2078.0,40924.0,1340.0,220.0,2135.0
2019-11-24 11:00:00+01:00,328.0,5611.0,52.0,203.0,9.0,5112.0,1718.0,41259.0,1799.0,221.0,2031.0
2019-11-24 12:00:00+01:00,329.0,5846.0,53.0,203.0,10.0,5373.0,1797.0,41468.0,1994.0,216.0,1970.0
2019-11-24 13:00:00+01:00,329.0,6212.0,53.0,203.0,332.0,5199.0,2052.0,41320.0,1901.0,222.0,1976.0
2019-11-24 14:00:00+01:00,328.0,6275.0,53.0,203.0,627.0,4967.0,2407.0,41163.0,1561.0,222.0,1893.0
2019-11-24 15:00:00+01:00,327.0,6270.0,53.0,203.0,219.0,4772.0,1949.0,41049.0,1067.0,216.0,1759.0
2019-11-24 16:00:00+01:00,323.0,6496.0,53.0,204.0,6.0,5010.0,1938.0,41436.0,379.0,220.0,1841.0
2019-11-24 17:00:00+01:00,326.0,6622.0,53.0,203.0,1538.0,5293.0,2496.0,41647.0,0.0,222.0,2164.0
2019-11-24 18:00:00+01:00,329.0,6544.0,52.0,199.0,1616.0,5501.0,1958.0,41809.0,0.0,224.0,2460.0
2019-11-24 19:00:00+01:00,327.0,6515.0,52.0,199.0,1452.0,5520.0,1816.0,42222.0,0.0,222.0,2673.0
2019-11-24 20:00:00+01:00,328.0,6433.0,52.0,200.0,902.0,5575.0,1778.0,42247.0,0.0,221.0,2772.0
2019-11-24 21:00:00+01:00,327.0,6464.0,53.0,202.0,143.0,5695.0,1868.0,42490.0,0.0,221.0,2784.0
2019-11-24 22:00:00+01:00,327.0,6265.0,53.0,202.0,319.0,5390.0,1462.0,42757.0,0.0,222.0,2912.0
2019-11-24 23:00:00+01:00,327.0,5975.0,52.0,202.0,339.0,5196.0,1372.0,42260.0,0.0,221.0,3160.0
2019-11-25 00:00:00+01:00,328.0,5508.0,53.0,202.0,1604.0,4938.0,1290.0,42347.0,0.0,221.0,3198.0
2019-11-25 01:00:00+01:00,329.0,5284.0,53.0,203.0,2864.0,4611.0,1437.0,42574.0,0.0,221.0,3266.0
2019-11-25 02:00:00+01:00,330.0,5141.0,53.0,203.0,2979.0,4368.0,1436.0,42626.0,0.0,222.0,3302.0
2019-11-25 03:00:00+01:00,330.0,5051.0,53.0,202.0,3324.0,4330.0,1184.0,42731.0,0.0,222.0,3131.0
2019-11-25 04:00:00+01:00,330.0,5181.0,53.0,202.0,3218.0,4359.0,1109.0,42555.0,0.0,221.0,2935.0
2019-11-25 05:00:00+01:00,329.0,6061.0,53.0,203.0,2621.0,4413.0,1504.0,42675.0,0.0,217.0,2831.0
2019-11-25 06:00:00+01:00,328.0,7256.0,13.0,203.0,589.0,4765.0,2404.0,42911.0,0.0,212.0,2944.0
2019-11-25 07:00:00+01:00,329.0,7584.0,12.0,203.0,1115.0,5396.0,3509.0,43064.0,0.0,209.0,3172.0
2019-11-25 08:00:00+01:00,314.0,7752.0,13.0,203.0,2044.0,5637.0,3415.0,43170.0,234.0,209.0,3277.0
2019-11-25 09:00:00+01:00,310.0,7989.0,12.0,203.0,2003.0,5842.0,3922.0,43198.0,956.0,207.0,3272.0
2019-11-25 10:00:00+01:00,310.0,8214.0,11.0,198.0,1682.0,5926.0,3647.0,43208.0,1796.0,207.0,3191.0
2019-11-25 11:00:00+01:00,311.0,8241.0,12.0,198.0,1324.0,5983.0,3329.0,43206.0,2386.0,205.0,3133.0
2019-11-25 12:00:00+01:00,310.0,8163.0,12.0,198.0,1274.0,5955.0,3016.0,43201.0,2537.0,203.0,3152.0
2019-11-25 13:00:00+01:00,310.0,8023.0,12.0,198.0,1324.0,6058.0,2998.0,43194.0,2234.0,204.0,3342.0
2019-11-25 14:00:00+01:00,309.0,8049.0,22.0,198.0,1093.0,5701.0,3124.0,43205.0,1811.0,207.0,3544.0
2019-11-25 15:00:00+01:00,310.0,8147.0,32.0,198.0,1179.0,5813.0,3292.0,43235.0,1130.0,210.0,3635.0
2019-11-25 16:00:00+01:00,309.0,8147.0,52.0,198.0,1590.0,6001.0,3405.0,43250.0,429.0,214.0,3868.0
2019-11-25 17:00:00+01:00,311.0,8195.0,51.0,198.0,2481.0,6166.0,4146.0,43271.0,0.0,210.0,4250.0
2019-11-25 18:00:00+01:00,310.0,8234.0,51.0,198.0,3031.0,6326.0,4546.0,43282.0,0.0,214.0,4446.0
2019-11-25 19:00:00+01:00,309.0,8276.0,53.0,198.0,3504.0,6542.0,4429.0,43295.0,0.0,214.0,4299.0
2019-11-25 20:00:00+01:00,309.0,7940.0,52.0,198.0,1457.0,6082.0,2677.0,43217.0,0.0,215.0,4016.0
2019-11-25 21:00:00+01:00,308.0,7338.0,53.0,198.0,199.0,5663.0,2618.0,43080.0,0.0,215.0,3955.0
2019-11-25 22:00:00+01:00,307.0,7169.0,53.0,198.0,106.0,5541.0,1878.0,43040.0,0.0,216.0,3754.0
2019-11-25 23:00:00+01:00,307.0,7772.0,53.0,197.0,240.0,5448.0,1753.0,43142.0,0.0,219.0,3661.0
2019-11-26 00:00:00+01:00,308.0,7227.0,52.0,197.0,965.0,5096.0,1604.0,42803.0,0.0,220.0,3543.0
2019-11-26 01:00:00+01:00,319.0,6737.0,53.0,194.0,2163.0,4767.0,1275.0,42557.0,0.0,221.0,3570.0
2019-11-26 02:00:00+01:00,325.0,6741.0,53.0,194.0,2471.0,4622.0,1329.0,42579.0,0.0,221.0,3781.0
2019-11-26 03:00:00+01:00,327.0,6312.0,53.0,196.0,3119.0,4535.0,1246.0,42746.0,0.0,221.0,3940.0
2019-11-26 04:00:00+01:00,327.0,6326.0,53.0,197.0,3149.0,4587.0,1287.0,42545.0,0.0,221.0,4168.0
2019-11-26 05:00:00+01:00,326.0,7096.0,53.0,197.0,2940.0,4660.0,1722.0,42703.0,0.0,219.0,4503.0
2019-11-26 06:00:00+01:00,328.0,7359.0,53.0,196.0,1345.0,4929.0,2315.0,42972.0,0.0,220.0,5021.0
2019-11-26 07:00:00+01:00,327.0,7706.0,53.0,197.0,231.0,5308.0,3026.0,43120.0,0.0,217.0,5787.0
2019-11-26 08:00:00+01:00,328.0,7905.0,51.0,197.0,984.0,5730.0,3358.0,43183.0,205.0,213.0,6122.0
2019-11-26 09:00:00+01:00,330.0,7864.0,52.0,197.0,1487.0,5850.0,3244.0,43117.0,754.0,217.0,6312.0
2019-11-26 10:00:00+01:00,328.0,7909.0,53.0,197.0,1984.0,5790.0,3102.0,43062.0,1738.0,216.0,6397.0
2019-11-26 11:00:00+01:00,328.0,7890.0,53.0,197.0,1252.0,5806.0,2991.0,43054.0,2364.0,221.0,6733.0
2019-11-26 12:00:00+01:00,327.0,7962.0,53.0,197.0,1014.0,5653.0,3138.0,43091.0,2520.0,222.0,6829.0
2019-11-26 13:00:00+01:00,328.0,7917.0,53.0,197.0,917.0,5577.0,3396.0,43094.0,2426.0,220.0,6558.0
2019-11-26 14:00:00+01:00,329.0,7914.0,51.0,197.0,852.0,5423.0,3432.0,43000.0,1935.0,218.0,6183.0
2019-11-26 15:00:00+01:00,329.0,8013.0,49.0,198.0,685.0,5395.0,3555.0,43027.0,1069.0,219.0,5770.0
2019-11-26 16:00:00+01:00,328.0,7983.0,47.0,198.0,1109.0,5854.0,3728.0,43060.0,338.0,220.0,5780.0
2019-11-26 17:00:00+01:00,329.0,7942.0,45.0,198.0,614.0,6047.0,3568.0,43144.0,0.0,221.0,6050.0
2019-11-26 18:00:00+01:00,330.0,7815.0,46.0,198.0,1009.0,6196.0,3841.0,43181.0,0.0,221.0,6305.0
