,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2015-06-22 02:00:00+01:00,294.0,399.0,1757.0,144.0,356.0,161.0,22.0,0.0,216.0
2015-06-22 03:00:00+01:00,292.0,414.0,1753.0,264.0,242.0,146.0,23.0,0.0,253.0
2015-06-22 04:00:00+01:00,289.0,552.0,1753.0,235.0,211.0,367.0,23.0,0.0,260.0
2015-06-22 05:00:00+01:00,287.0,898.0,1753.0,507.0,253.0,412.0,23.0,0.0,219.0
2015-06-22 06:00:00+01:00,283.0,1171.0,1753.0,542.0,505.0,375.0,23.0,3.0,150.0
2015-06-22 07:00:00+01:00,288.0,1507.0,1753.0,702.0,748.0,583.0,24.0,24.0,126.0
2015-06-22 08:00:00+01:00,293.0,1992.0,1753.0,737.0,627.0,583.0,24.0,70.0,106.0
2015-06-22 09:00:00+01:00,291.0,2579.0,1753.0,506.0,900.0,652.0,24.0,137.0,123.0
2015-06-22 10:00:00+01:00,284.0,2711.0,1752.0,448.0,883.0,729.0,24.0,239.0,124.0
2015-06-22 11:00:00+01:00,281.0,2811.0,1752.0,473.0,882.0,704.0,24.0,298.0,166.0
2015-06-22 12:00:00+01:00,273.0,2765.0,1752.0,276.0,849.0,305.0,24.0,329.0,229.0
2015-06-22 13:00:00+01:00,280.0,2799.0,1753.0,228.0,873.0,254.0,23.0,339.0,308.0
2015-06-22 14:00:00+01:00,281.0,2781.0,1753.0,229.0,856.0,306.0,23.0,337.0,433.0
2015-06-22 15:00:00+01:00,288.0,2776.0,1753.0,255.0,843.0,391.0,23.0,322.0,645.0
2015-06-22 16:00:00+01:00,294.0,2842.0,1753.0,251.0,888.0,390.0,23.0,281.0,869.0
2015-06-22 17:00:00+01:00,294.0,2723.0,1753.0,138.0,843.0,503.0,24.0,230.0,1231.0
2015-06-22 18:00:00+01:00,302.0,2508.0,1748.0,127.0,890.0,501.0,24.0,151.0,1360.0
2015-06-22 19:00:00+01:00,298.0,2430.0,1753.0,127.0,960.0,516.0,24.0,51.0,1299.0
2015-06-22 20:00:00+01:00,296.0,2375.0,1754.0,110.0,968.0,281.0,25.0,7.0,1175.0
2015-06-22 21:00:00+01:00,296.0,2398.0,1755.0,109.0,966.0,256.0,24.0,0.0,1050.0
2015-06-22 22:00:00+01:00,298.0,2234.0,1756.0,103.0,975.0,200.0,25.0,0.0,916.0
2015-06-22 23:00:00+01:00,292.0,1820.0,1746.0,116.0,538.0,94.0,25.0,0.0,832.0
2015-06-23 00:00:00+01:00,293.0,1381.0,1745.0,148.0,445.0,111.0,17.0,0.0,668.0
2015-06-23 01:00:00+01:00,294.0,1259.0,1745.0,117.0,322.0,73.0,16.0,0.0,595.0
2015-06-23 02:00:00+01:00,288.0,1287.0,1746.0,0.0,122.0,22.0,16.0,0.0,693.0
2015-06-23 03:00:00+01:00,294.0,1363.0,1746.0,3.0,123.0,22.0,16.0,0.0,732.0
2015-06-23 04:00:00+01:00,294.0,1317.0,1745.0,133.0,129.0,105.0,15.0,0.0,674.0
2015-06-23 05:00:00+01:00,294.0,1343.0,1746.0,128.0,330.0,222.0,15.0,0.0,611.0
2015-06-23 06:00:00+01:00,296.0,1556.0,1746.0,96.0,330.0,188.0,18.0,1.0,675.0
2015-06-23 07:00:00+01:00,297.0,2034.0,1747.0,42.0,543.0,152.0,24.0,24.0,621.0
2015-06-23 08:00:00+01:00,300.0,2442.0,1747.0,51.0,568.0,109.0,24.0,77.0,473.0
2015-06-23 09:00:00+01:00,304.0,2515.0,1746.0,85.0,598.0,230.0,24.0,141.0,354.0
2015-06-23 10:00:00+01:00,298.0,2580.0,1745.0,53.0,629.0,240.0,23.0,198.0,315.0
2015-06-23 11:00:00+01:00,302.0,2603.0,1744.0,17.0,662.0,235.0,23.0,250.0,267.0
2015-06-23 12:00:00+01:00,301.0,2582.0,1744.0,0.0,621.0,264.0,23.0,291.0,324.0
2015-06-23 13:00:00+01:00,300.0,2473.0,1744.0,0.0,515.0,276.0,23.0,304.0,504.0
2015-06-23 14:00:00+01:00,296.0,2321.0,1744.0,2.0,357.0,95.0,23.0,300.0,828.0
2015-06-23 15:00:00+01:00,292.0,1868.0,1744.0,1.0,314.0,69.0,23.0,292.0,1067.0
2015-06-23 16:00:00+01:00,299.0,1813.0,1744.0,0.0,369.0,72.0,24.0,276.0,1316.0
2015-06-23 17:00:00+01:00,304.0,1759.0,1744.0,0.0,282.0,67.0,23.0,224.0,1539.0
2015-06-23 18:00:00+01:00,302.0,1980.0,1747.0,4.0,285.0,128.0,24.0,153.0,1411.0
2015-06-23 19:00:00+01:00,306.0,2018.0,1745.0,216.0,317.0,549.0,24.0,74.0,1115.0
2015-06-23 20:00:00+01:00,301.0,2041.0,1745.0,174.0,313.0,220.0,24.0,11.0,841.0
2015-06-23 21:00:00+01:00,298.0,2049.0,1745.0,226.0,308.0,214.0,23.0,0.0,701.0
2015-06-23 22:00:00+01:00,300.0,1765.0,1745.0,105.0,477.0,121.0,24.0,0.0,548.0
2015-06-23 23:00:00+01:00,301.0,1345.0,1746.0,0.0,270.0,1.0,24.0,0.0,479.0
2015-06-24 00:00:00+01:00,297.0,956.0,1746.0,0.0,205.0,0.0,17.0,0.0,563.0
2015-06-24 01:00:00+01:00,297.0,936.0,1745.0,0.0,147.0,0.0,15.0,0.0,535.0
2015-06-24 02:00:00+01:00,301.0,968.0,1747.0,2.0,164.0,0.0,14.0,0.0,468.0
2015-06-24 03:00:00+01:00,305.0,960.0,1746.0,115.0,138.0,20.0,15.0,0.0,443.0
2015-06-24 04:00:00+01:00,305.0,953.0,1727.0,83.0,72.0,10.0,15.0,0.0,454.0
2015-06-24 05:00:00+01:00,301.0,936.0,1746.0,134.0,221.0,170.0,15.0,0.0,453.0
2015-06-24 06:00:00+01:00,306.0,1231.0,1746.0,65.0,341.0,115.0,18.0,8.0,496.0
2015-06-24 07:00:00+01:00,300.0,1691.0,1746.0,60.0,449.0,74.0,24.0,66.0,430.0
2015-06-24 08:00:00+01:00,297.0,2043.0,1746.0,50.0,576.0,74.0,24.0,159.0,366.0
2015-06-24 09:00:00+01:00,298.0,2258.0,1746.0,0.0,616.0,79.0,24.0,206.0,349.0
2015-06-24 10:00:00+01:00,303.0,2370.0,1746.0,15.0,660.0,51.0,24.0,259.0,226.0
2015-06-24 11:00:00+01:00,307.0,2365.0,1746.0,11.0,619.0,118.0,24.0,315.0,129.0
2015-06-24 12:00:00+01:00,306.0,2335.0,1745.0,1.0,631.0,155.0,24.0,352.0,111.0
2015-06-24 13:00:00+01:00,301.0,2241.0,1745.0,0.0,494.0,72.0,23.0,355.0,170.0
2015-06-24 14:00:00+01:00,294.0,2109.0,1746.0,0.0,342.0,30.0,23.0,349.0,299.0
2015-06-24 15:00:00+01:00,288.0,2122.0,1746.0,2.0,337.0,29.0,23.0,332.0,417.0
2015-06-24 16:00:00+01:00,294.0,2212.0,1745.0,1.0,334.0,64.0,23.0,288.0,542.0
2015-06-24 17:00:00+01:00,286.0,2133.0,1742.0,4.0,326.0,60.0,23.0,233.0,690.0
2015-06-24 18:00:00+01:00,287.0,2182.0,1742.0,0.0,325.0,91.0,23.0,164.0,701.0
2015-06-24 19:00:00+01:00,311.0,2307.0,1741.0,16.0,429.0,110.0,23.0,76.0,743.0
2015-06-24 20:00:00+01:00,309.0,2305.0,1742.0,313.0,280.0,171.0,23.0,14.0,715.0
2015-06-24 21:00:00+01:00,311.0,2319.0,1742.0,152.0,319.0,157.0,23.0,0.0,631.0
2015-06-24 22:00:00+01:00,311.0,1927.0,1743.0,114.0,450.0,70.0,23.0,0.0,545.0
2015-06-24 23:00:00+01:00,304.0,1309.0,1745.0,92.0,423.0,98.0,23.0,0.0,413.0
2015-06-25 00:00:00+01:00,302.0,969.0,1744.0,91.0,328.0,73.0,16.0,0.0,350.0
2015-06-25 01:00:00+01:00,299.0,833.0,1744.0,19.0,316.0,18.0,15.0,0.0,298.0
2015-06-25 02:00:00+01:00,298.0,885.0,1745.0,0.0,319.0,0.0,15.0,0.0,216.0
2015-06-25 03:00:00+01:00,298.0,946.0,1745.0,0.0,313.0,0.0,15.0,0.0,169.0
2015-06-25 04:00:00+01:00,295.0,968.0,1745.0,14.0,345.0,53.0,15.0,0.0,142.0
2015-06-25 05:00:00+01:00,291.0,1068.0,1745.0,100.0,430.0,66.0,15.0,0.0,151.0
2015-06-25 06:00:00+01:00,289.0,1358.0,1725.0,100.0,609.0,78.0,18.0,8.0,153.0
2015-06-25 07:00:00+01:00,294.0,2049.0,1748.0,491.0,603.0,135.0,24.0,65.0,131.0
2015-06-25 08:00:00+01:00,297.0,2259.0,1745.0,660.0,645.0,212.0,24.0,157.0,93.0
2015-06-25 09:00:00+01:00,293.0,2311.0,1739.0,578.0,600.0,281.0,23.0,221.0,110.0
2015-06-25 10:00:00+01:00,281.0,2310.0,1743.0,447.0,640.0,268.0,23.0,280.0,185.0
2015-06-25 11:00:00+01:00,273.0,2386.0,1745.0,422.0,744.0,357.0,23.0,319.0,271.0
2015-06-25 12:00:00+01:00,273.0,2351.0,1745.0,262.0,671.0,413.0,22.0,343.0,351.0
2015-06-25 13:00:00+01:00,295.0,2267.0,1744.0,96.0,402.0,172.0,23.0,350.0,421.0
2015-06-25 14:00:00+01:00,281.0,2152.0,1744.0,75.0,390.0,152.0,22.0,345.0,396.0
2015-06-25 15:00:00+01:00,270.0,2099.0,1744.0,151.0,447.0,119.0,22.0,327.0,503.0
2015-06-25 16:00:00+01:00,285.0,2091.0,1743.0,181.0,440.0,265.0,22.0,295.0,679.0
2015-06-25 17:00:00+01:00,265.0,2185.0,1741.0,203.0,477.0,81.0,21.0,240.0,733.0
2015-06-25 18:00:00+01:00,271.0,2235.0,1743.0,118.0,550.0,62.0,21.0,162.0,744.0
2015-06-25 19:00:00+01:00,267.0,2035.0,1740.0,114.0,568.0,69.0,21.0,74.0,987.0
2015-06-25 20:00:00+01:00,270.0,2046.0,1743.0,260.0,675.0,122.0,21.0,12.0,1254.0
2015-06-25 21:00:00+01:00,277.0,2131.0,1742.0,360.0,799.0,195.0,22.0,0.0,1234.0
2015-06-25 22:00:00+01:00,277.0,2020.0,1742.0,103.0,420.0,34.0,22.0,0.0,1087.0
2015-06-25 23:00:00+01:00,284.0,1470.0,1743.0,114.0,467.0,46.0,22.0,0.0,942.0
2015-06-26 00:00:00+01:00,276.0,1233.0,1744.0,129.0,135.0,1.0,14.0,0.0,650.0
2015-06-26 01:00:00+01:00,285.0,1070.0,1744.0,171.0,31.0,0.0,14.0,0.0,570.0
2015-06-26 02:00:00+01:00,296.0,1037.0,1745.0,93.0,21.0,0.0,15.0,0.0,525.0
2015-06-26 03:00:00+01:00,308.0,1033.0,1746.0,48.0,22.0,0.0,16.0,0.0,469.0
2015-06-26 04:00:00+01:00,292.0,1122.0,1745.0,99.0,105.0,2.0,16.0,0.0,391.0
2015-06-26 05:00:00+01:00,269.0,1351.0,1742.0,107.0,241.0,44.0,15.0,0.0,347.0
2015-06-26 06:00:00+01:00,266.0,1668.0,1753.0,108.0,342.0,84.0,16.0,7.0,276.0
2015-06-26 07:00:00+01:00,265.0,2037.0,1753.0,135.0,475.0,148.0,15.0,62.0,179.0
2015-06-26 08:00:00+01:00,265.0,2151.0,1752.0,455.0,834.0,235.0,15.0,153.0,89.0
2015-06-26 09:00:00+01:00,269.0,2201.0,1753.0,455.0,950.0,275.0,15.0,219.0,58.0
2015-06-26 10:00:00+01:00,285.0,2305.0,1752.0,538.0,917.0,453.0,15.0,277.0,91.0
2015-06-26 11:00:00+01:00,291.0,2230.0,1752.0,479.0,910.0,389.0,15.0,321.0,175.0
2015-06-26 12:00:00+01:00,293.0,2205.0,1751.0,240.0,853.0,274.0,15.0,338.0,329.0
2015-06-26 13:00:00+01:00,270.0,2088.0,1752.0,145.0,522.0,242.0,15.0,341.0,451.0
2015-06-26 14:00:00+01:00,288.0,1997.0,1752.0,116.0,545.0,177.0,15.0,339.0,565.0
2015-06-26 15:00:00+01:00,301.0,2048.0,1752.0,113.0,453.0,180.0,15.0,322.0,661.0
2015-06-26 16:00:00+01:00,303.0,2025.0,1751.0,119.0,516.0,265.0,15.0,290.0,761.0
2015-06-26 17:00:00+01:00,300.0,1865.0,1747.0,124.0,539.0,277.0,19.0,236.0,806.0
2015-06-26 18:00:00+01:00,297.0,1872.0,1750.0,213.0,551.0,272.0,23.0,159.0,746.0
2015-06-26 19:00:00+01:00,293.0,1905.0,1750.0,228.0,492.0,246.0,23.0,70.0,667.0
2015-06-26 20:00:00+01:00,292.0,1813.0,1750.0,293.0,815.0,266.0,23.0,11.0,692.0
2015-06-26 21:00:00+01:00,293.0,1654.0,1753.0,375.0,850.0,236.0,23.0,0.0,828.0
2015-06-26 22:00:00+01:00,294.0,1320.0,1754.0,97.0,804.0,60.0,23.0,0.0,911.0
2015-06-26 23:00:00+01:00,294.0,987.0,1753.0,0.0,493.0,0.0,23.0,0.0,932.0
2015-06-27 00:00:00+01:00,297.0,740.0,1693.0,0.0,367.0,0.0,23.0,0.0,861.0
2015-06-27 01:00:00+01:00,294.0,743.0,1694.0,0.0,135.0,0.0,24.0,0.0,765.0
2015-06-27 02:00:00+01:00,296.0,718.0,1695.0,0.0,129.0,0.0,24.0,0.0,657.0
2015-06-27 03:00:00+01:00,294.0,733.0,1696.0,0.0,218.0,0.0,24.0,0.0,560.0
2015-06-27 04:00:00+01:00,298.0,741.0,1696.0,0.0,158.0,0.0,24.0,0.0,530.0
2015-06-27 05:00:00+01:00,298.0,708.0,1696.0,0.0,174.0,0.0,24.0,0.0,476.0
2015-06-27 06:00:00+01:00,297.0,820.0,1696.0,7.0,431.0,0.0,24.0,6.0,456.0
2015-06-27 07:00:00+01:00,295.0,1151.0,1696.0,108.0,624.0,55.0,24.0,60.0,415.0
2015-06-27 08:00:00+01:00,296.0,1668.0,1697.0,234.0,750.0,228.0,24.0,150.0,258.0
2015-06-27 09:00:00+01:00,302.0,1916.0,1696.0,133.0,811.0,436.0,24.0,220.0,139.0
2015-06-27 10:00:00+01:00,299.0,1974.0,1696.0,220.0,901.0,276.0,23.0,279.0,102.0
2015-06-27 11:00:00+01:00,301.0,1964.0,1696.0,252.0,886.0,395.0,24.0,319.0,75.0
2015-06-27 12:00:00+01:00,296.0,1960.0,1694.0,188.0,884.0,396.0,23.0,336.0,93.0
2015-06-27 13:00:00+01:00,303.0,1886.0,1688.0,91.0,862.0,183.0,23.0,339.0,154.0
2015-06-27 14:00:00+01:00,306.0,1766.0,1686.0,1.0,554.0,4.0,23.0,334.0,251.0
2015-06-27 15:00:00+01:00,302.0,1790.0,1688.0,50.0,440.0,142.0,23.0,317.0,360.0
2015-06-27 16:00:00+01:00,303.0,1803.0,1687.0,16.0,437.0,113.0,23.0,284.0,508.0
2015-06-27 17:00:00+01:00,303.0,1604.0,1683.0,0.0,482.0,298.0,23.0,231.0,649.0
2015-06-27 18:00:00+01:00,305.0,1454.0,1683.0,0.0,395.0,124.0,23.0,155.0,790.0
2015-06-27 19:00:00+01:00,308.0,1492.0,1689.0,34.0,441.0,125.0,23.0,68.0,925.0
2015-06-27 20:00:00+01:00,305.0,1427.0,1743.0,89.0,513.0,182.0,23.0,11.0,1064.0
2015-06-27 21:00:00+01:00,304.0,1522.0,1745.0,49.0,680.0,184.0,23.0,0.0,1240.0
2015-06-27 22:00:00+01:00,303.0,1348.0,1744.0,34.0,381.0,5.0,23.0,0.0,1279.0
2015-06-27 23:00:00+01:00,308.0,665.0,1755.0,0.0,409.0,0.0,24.0,0.0,1284.0
2015-06-28 00:00:00+01:00,304.0,404.0,1753.0,0.0,383.0,2.0,24.0,0.0,1170.0
2015-06-28 01:00:00+01:00,298.0,405.0,1755.0,0.0,332.0,53.0,19.0,0.0,1055.0
2015-06-28 02:00:00+01:00,293.0,405.0,1755.0,0.0,279.0,0.0,13.0,0.0,956.0
2015-06-28 03:00:00+01:00,296.0,406.0,1497.0,114.0,359.0,47.0,20.0,0.0,860.0
2015-06-28 04:00:00+01:00,299.0,408.0,1468.0,157.0,436.0,38.0,23.0,0.0,756.0
2015-06-28 05:00:00+01:00,302.0,410.0,1610.0,40.0,495.0,85.0,23.0,0.0,629.0
2015-06-28 06:00:00+01:00,303.0,411.0,1753.0,0.0,576.0,1.0,24.0,6.0,516.0
2015-06-28 07:00:00+01:00,304.0,411.0,1756.0,31.0,762.0,12.0,24.0,58.0,414.0
2015-06-28 08:00:00+01:00,301.0,407.0,1756.0,48.0,791.0,23.0,24.0,150.0,308.0
2015-06-28 09:00:00+01:00,304.0,407.0,1756.0,49.0,807.0,64.0,24.0,221.0,238.0
2015-06-28 10:00:00+01:00,301.0,407.0,1756.0,0.0,752.0,87.0,23.0,283.0,207.0
2015-06-28 11:00:00+01:00,303.0,404.0,1755.0,0.0,728.0,152.0,23.0,320.0,192.0
2015-06-28 12:00:00+01:00,302.0,402.0,1750.0,0.0,776.0,194.0,23.0,338.0,183.0
2015-06-28 13:00:00+01:00,302.0,400.0,1750.0,0.0,649.0,140.0,23.0,343.0,255.0
2015-06-28 14:00:00+01:00,299.0,403.0,1747.0,0.0,520.0,14.0,23.0,336.0,418.0
2015-06-28 15:00:00+01:00,292.0,399.0,1747.0,0.0,556.0,0.0,21.0,314.0,468.0
2015-06-28 16:00:00+01:00,294.0,403.0,1747.0,0.0,546.0,0.0,22.0,283.0,577.0
2015-06-28 17:00:00+01:00,295.0,403.0,1748.0,0.0,589.0,0.0,22.0,231.0,701.0
2015-06-28 18:00:00+01:00,298.0,403.0,1748.0,21.0,589.0,68.0,22.0,157.0,671.0
2015-06-28 19:00:00+01:00,297.0,406.0,1749.0,68.0,650.0,140.0,23.0,70.0,693.0
2015-06-28 20:00:00+01:00,294.0,410.0,1751.0,199.0,748.0,197.0,23.0,11.0,747.0
2015-06-28 21:00:00+01:00,297.0,413.0,1751.0,330.0,780.0,444.0,23.0,0.0,814.0
2015-06-28 22:00:00+01:00,299.0,420.0,1753.0,225.0,646.0,192.0,23.0,0.0,757.0
2015-06-28 23:00:00+01:00,302.0,421.0,1753.0,64.0,504.0,47.0,23.0,0.0,670.0
2015-06-29 00:00:00+01:00,300.0,418.0,1754.0,0.0,371.0,0.0,23.0,0.0,658.0
2015-06-29 01:00:00+01:00,302.0,418.0,1754.0,0.0,333.0,0.0,23.0,0.0,569.0
2015-06-29 02:00:00+01:00,299.0,418.0,1754.0,0.0,347.0,0.0,23.0,0.0,451.0
2015-06-29 03:00:00+01:00,301.0,420.0,1754.0,0.0,294.0,0.0,24.0,0.0,463.0
2015-06-29 04:00:00+01:00,301.0,424.0,1754.0,59.0,271.0,2.0,24.0,0.0,553.0
2015-06-29 05:00:00+01:00,303.0,630.0,1754.0,34.0,395.0,28.0,23.0,0.0,761.0
2015-06-29 06:00:00+01:00,303.0,984.0,1754.0,0.0,493.0,6.0,24.0,6.0,846.0
2015-06-29 07:00:00+01:00,301.0,1803.0,1755.0,0.0,626.0,29.0,23.0,55.0,726.0
2015-06-29 08:00:00+01:00,299.0,2364.0,1756.0,56.0,620.0,292.0,23.0,143.0,542.0
2015-06-29 09:00:00+01:00,299.0,2752.0,1758.0,55.0,720.0,355.0,23.0,212.0,392.0
2015-06-29 10:00:00+01:00,294.0,2762.0,1756.0,188.0,792.0,456.0,24.0,280.0,294.0
2015-06-29 11:00:00+01:00,294.0,2730.0,1752.0,474.0,849.0,463.0,25.0,318.0,277.0
2015-06-29 12:00:00+01:00,296.0,2624.0,1744.0,232.0,802.0,566.0,24.0,336.0,355.0
2015-06-29 13:00:00+01:00,295.0,2698.0,1741.0,32.0,821.0,365.0,23.0,340.0,485.0
2015-06-29 14:00:00+01:00,290.0,2731.0,1740.0,40.0,804.0,84.0,23.0,335.0,589.0
2015-06-29 15:00:00+01:00,294.0,2722.0,1737.0,44.0,743.0,254.0,25.0,319.0,643.0
2015-06-29 16:00:00+01:00,292.0,2776.0,1737.0,201.0,860.0,263.0,25.0,286.0,683.0
2015-06-29 17:00:00+01:00,284.0,2741.0,1738.0,283.0,821.0,282.0,24.0,234.0,729.0
2015-06-29 18:00:00+01:00,274.0,2796.0,1738.0,247.0,664.0,345.0,23.0,157.0,832.0
2015-06-29 19:00:00+01:00,271.0,2872.0,1739.0,189.0,829.0,304.0,23.0,72.0,862.0
2015-06-29 20:00:00+01:00,270.0,2797.0,1743.0,317.0,635.0,442.0,23.0,11.0,894.0
2015-06-29 21:00:00+01:00,266.0,2821.0,1753.0,325.0,674.0,373.0,23.0,0.0,857.0
2015-06-29 22:00:00+01:00,270.0,2600.0,1756.0,1.0,675.0,68.0,23.0,0.0,681.0
