,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2016-01-13 08:00:00+02:00,2030.0,1347.0,2.0,0.0,633.0,160.0,598.0
2016-01-13 09:00:00+02:00,2195.0,1275.0,2.0,0.0,648.0,564.0,600.0
2016-01-13 10:00:00+02:00,2127.0,1466.0,2.0,0.0,293.0,975.0,660.0
2016-01-13 11:00:00+02:00,1988.0,1524.0,2.0,0.0,352.0,1116.0,752.0
2016-01-13 12:00:00+02:00,1945.0,1462.0,1.0,0.0,244.0,1172.0,828.0
2016-01-13 13:00:00+02:00,1832.0,1557.0,1.0,0.0,248.0,1127.0,856.0
2016-01-13 14:00:00+02:00,1821.0,1563.0,1.0,0.0,280.0,969.0,837.0
2016-01-13 15:00:00+02:00,1873.0,1616.0,1.0,0.0,431.0,634.0,778.0
2016-01-13 16:00:00+02:00,2020.0,1815.0,1.0,0.0,487.0,206.0,717.0
2016-01-13 17:00:00+02:00,2115.0,2121.0,1.0,27.0,577.0,8.0,675.0
2016-01-13 18:00:00+02:00,2235.0,2140.0,2.0,260.0,1029.0,0.0,653.0
2016-01-13 19:00:00+02:00,2258.0,2258.0,2.0,224.0,1265.0,0.0,597.0
2016-01-13 20:00:00+02:00,2294.0,2390.0,1.0,231.0,985.0,0.0,569.0
2016-01-13 21:00:00+02:00,2243.0,2581.0,1.0,81.0,469.0,0.0,541.0
2016-01-13 22:00:00+02:00,2158.0,2270.0,1.0,0.0,211.0,0.0,511.0
2016-01-13 23:00:00+02:00,2034.0,1655.0,1.0,0.0,182.0,0.0,465.0
2016-01-14 00:00:00+02:00,2028.0,1057.0,1.0,0.0,216.0,0.0,461.0
2016-01-14 01:00:00+02:00,1981.0,589.0,1.0,0.0,83.0,0.0,485.0
2016-01-14 02:00:00+02:00,1940.0,605.0,1.0,0.0,88.0,0.0,476.0
2016-01-14 03:00:00+02:00,1818.0,543.0,1.0,0.0,70.0,0.0,518.0
2016-01-14 04:00:00+02:00,1726.0,602.0,1.0,0.0,72.0,0.0,489.0
2016-01-14 05:00:00+02:00,1805.0,625.0,1.0,0.0,69.0,0.0,494.0
2016-01-14 06:00:00+02:00,1907.0,888.0,1.0,0.0,163.0,0.0,485.0
2016-01-14 07:00:00+02:00,1952.0,1463.0,1.0,0.0,313.0,1.0,457.0
2016-01-14 08:00:00+02:00,1955.0,1642.0,1.0,0.0,534.0,221.0,395.0
2016-01-14 09:00:00+02:00,1964.0,1624.0,1.0,0.0,524.0,834.0,276.0
2016-01-14 10:00:00+02:00,1882.0,1373.0,1.0,0.0,444.0,1312.0,196.0
2016-01-14 11:00:00+02:00,1803.0,1312.0,1.0,0.0,275.0,1550.0,147.0
2016-01-14 12:00:00+02:00,1739.0,1212.0,1.0,0.0,296.0,1618.0,133.0
2016-01-14 13:00:00+02:00,1720.0,1221.0,1.0,0.0,304.0,1562.0,123.0
2016-01-14 14:00:00+02:00,1702.0,1322.0,1.0,0.0,211.0,1350.0,125.0
2016-01-14 15:00:00+02:00,1720.0,1804.0,1.0,0.0,218.0,968.0,130.0
2016-01-14 16:00:00+02:00,1806.0,2269.0,1.0,0.0,331.0,353.0,133.0
2016-01-14 17:00:00+02:00,1834.0,2667.0,1.0,132.0,690.0,13.0,157.0
2016-01-14 18:00:00+02:00,1902.0,2880.0,1.0,277.0,1036.0,0.0,181.0
2016-01-14 19:00:00+02:00,1949.0,2784.0,1.0,239.0,1246.0,0.0,200.0
2016-01-14 20:00:00+02:00,1978.0,2869.0,1.0,95.0,874.0,0.0,230.0
2016-01-14 21:00:00+02:00,1954.0,2884.0,1.0,42.0,539.0,0.0,286.0
2016-01-14 22:00:00+02:00,1886.0,2418.0,1.0,0.0,219.0,0.0,366.0
2016-01-14 23:00:00+02:00,1871.0,1850.0,1.0,0.0,123.0,0.0,492.0
2016-01-15 00:00:00+02:00,1861.0,1247.0,1.0,0.0,127.0,0.0,485.0
2016-01-15 01:00:00+02:00,1841.0,858.0,1.0,0.0,82.0,0.0,506.0
2016-01-15 02:00:00+02:00,1782.0,808.0,1.0,0.0,109.0,0.0,516.0
2016-01-15 03:00:00+02:00,1766.0,688.0,1.0,0.0,113.0,0.0,497.0
2016-01-15 04:00:00+02:00,1743.0,621.0,1.0,0.0,70.0,0.0,531.0
2016-01-15 05:00:00+02:00,1756.0,676.0,1.0,0.0,85.0,0.0,530.0
2016-01-15 06:00:00+02:00,1857.0,828.0,1.0,0.0,189.0,0.0,580.0
2016-01-15 07:00:00+02:00,1995.0,1283.0,1.0,0.0,428.0,2.0,661.0
2016-01-15 08:00:00+02:00,1928.0,1616.0,1.0,0.0,388.0,116.0,756.0
2016-01-15 09:00:00+02:00,1967.0,1652.0,1.0,0.0,535.0,347.0,683.0
2016-01-15 10:00:00+02:00,2021.0,1658.0,1.0,0.0,512.0,573.0,699.0
2016-01-15 11:00:00+02:00,1968.0,1569.0,1.0,0.0,435.0,743.0,804.0
2016-01-15 12:00:00+02:00,1939.0,1274.0,1.0,0.0,343.0,782.0,934.0
2016-01-15 13:00:00+02:00,1891.0,1376.0,1.0,0.0,261.0,759.0,944.0
2016-01-15 14:00:00+02:00,1866.0,1347.0,1.0,0.0,201.0,637.0,923.0
2016-01-15 15:00:00+02:00,1867.0,1618.0,1.0,0.0,200.0,417.0,974.0
2016-01-15 16:00:00+02:00,1860.0,1548.0,1.0,0.0,450.0,165.0,1000.0
2016-01-15 17:00:00+02:00,1928.0,1685.0,1.0,1.0,738.0,7.0,1034.0
2016-01-15 18:00:00+02:00,2142.0,1914.0,1.0,221.0,1370.0,0.0,1098.0
2016-01-15 19:00:00+02:00,2258.0,1966.0,1.0,145.0,1245.0,0.0,1131.0
2016-01-15 20:00:00+02:00,2232.0,2044.0,1.0,122.0,975.0,0.0,1090.0
2016-01-15 21:00:00+02:00,2207.0,1920.0,1.0,9.0,594.0,0.0,1133.0
2016-01-15 22:00:00+02:00,2113.0,1435.0,1.0,0.0,279.0,0.0,1129.0
2016-01-15 23:00:00+02:00,1993.0,1163.0,1.0,0.0,147.0,0.0,1129.0
2016-01-16 00:00:00+02:00,1998.0,484.0,1.0,0.0,304.0,0.0,1168.0
2016-01-16 01:00:00+02:00,1990.0,127.0,1.0,0.0,139.0,0.0,1227.0
2016-01-16 02:00:00+02:00,1895.0,131.0,1.0,0.0,126.0,0.0,1271.0
2016-01-16 03:00:00+02:00,1896.0,131.0,1.0,0.0,126.0,0.0,1244.0
2016-01-16 04:00:00+02:00,1894.0,131.0,1.0,0.0,93.0,0.0,1240.0
2016-01-16 05:00:00+02:00,1898.0,131.0,1.0,0.0,89.0,0.0,1229.0
2016-01-16 06:00:00+02:00,1901.0,135.0,1.0,0.0,140.0,0.0,1228.0
2016-01-16 07:00:00+02:00,1899.0,300.0,1.0,0.0,261.0,0.0,1225.0
2016-01-16 08:00:00+02:00,1899.0,582.0,1.0,0.0,254.0,29.0,1242.0
2016-01-16 09:00:00+02:00,1906.0,792.0,1.0,0.0,509.0,116.0,1239.0
2016-01-16 10:00:00+02:00,1927.0,929.0,1.0,0.0,667.0,207.0,1197.0
2016-01-16 11:00:00+02:00,2048.0,1012.0,1.0,0.0,698.0,264.0,1165.0
2016-01-16 12:00:00+02:00,2158.0,1180.0,1.0,0.0,645.0,260.0,1139.0
2016-01-16 13:00:00+02:00,2221.0,1194.0,1.0,0.0,643.0,241.0,1088.0
2016-01-16 14:00:00+02:00,2062.0,1248.0,1.0,0.0,498.0,200.0,1095.0
2016-01-16 15:00:00+02:00,1984.0,1477.0,1.0,0.0,466.0,107.0,1068.0
2016-01-16 16:00:00+02:00,1984.0,1590.0,1.0,0.0,555.0,34.0,1012.0
2016-01-16 17:00:00+02:00,2018.0,1732.0,1.0,0.0,613.0,1.0,930.0
2016-01-16 18:00:00+02:00,2062.0,2043.0,1.0,99.0,732.0,0.0,866.0
2016-01-16 19:00:00+02:00,2046.0,1850.0,1.0,95.0,858.0,0.0,880.0
2016-01-16 20:00:00+02:00,2011.0,1573.0,1.0,89.0,938.0,0.0,892.0
2016-01-16 21:00:00+02:00,1994.0,1350.0,1.0,36.0,851.0,0.0,852.0
2016-01-16 22:00:00+02:00,1949.0,1169.0,1.0,0.0,755.0,0.0,779.0
2016-01-16 23:00:00+02:00,1915.0,873.0,1.0,0.0,752.0,0.0,826.0
2016-01-17 00:00:00+02:00,1933.0,305.0,1.0,0.0,763.0,0.0,888.0
2016-01-17 01:00:00+02:00,1927.0,130.0,2.0,0.0,641.0,0.0,869.0
2016-01-17 02:00:00+02:00,1905.0,130.0,1.0,0.0,555.0,0.0,858.0
2016-01-17 03:00:00+02:00,1892.0,131.0,1.0,0.0,574.0,0.0,792.0
2016-01-17 04:00:00+02:00,1897.0,131.0,1.0,0.0,636.0,0.0,781.0
2016-01-17 05:00:00+02:00,1895.0,131.0,1.0,0.0,593.0,0.0,756.0
2016-01-17 06:00:00+02:00,1905.0,155.0,1.0,0.0,600.0,0.0,706.0
2016-01-17 07:00:00+02:00,1940.0,286.0,1.0,0.0,563.0,0.0,638.0
2016-01-17 08:00:00+02:00,1967.0,566.0,1.0,0.0,589.0,75.0,513.0
2016-01-17 09:00:00+02:00,1974.0,1001.0,1.0,0.0,554.0,272.0,427.0
2016-01-17 10:00:00+02:00,1944.0,1235.0,1.0,0.0,582.0,507.0,424.0
2016-01-17 11:00:00+02:00,2199.0,1239.0,1.0,0.0,626.0,584.0,434.0
2016-01-17 12:00:00+02:00,2501.0,1137.0,1.0,0.0,650.0,627.0,419.0
2016-01-17 13:00:00+02:00,2517.0,1116.0,1.0,0.0,565.0,574.0,394.0
2016-01-17 14:00:00+02:00,2172.0,1129.0,1.0,0.0,517.0,524.0,330.0
2016-01-17 15:00:00+02:00,2059.0,1309.0,1.0,0.0,521.0,347.0,374.0
2016-01-17 16:00:00+02:00,2065.0,1484.0,1.0,0.0,535.0,116.0,385.0
2016-01-17 17:00:00+02:00,2039.0,1731.0,1.0,0.0,624.0,4.0,412.0
2016-01-17 18:00:00+02:00,2087.0,1757.0,1.0,84.0,977.0,0.0,450.0
2016-01-17 19:00:00+02:00,2071.0,1656.0,1.0,186.0,1014.0,0.0,475.0
2016-01-17 20:00:00+02:00,2069.0,1787.0,1.0,114.0,928.0,0.0,508.0
2016-01-17 21:00:00+02:00,2079.0,1734.0,1.0,99.0,783.0,0.0,533.0
2016-01-17 22:00:00+02:00,2065.0,1333.0,1.0,9.0,799.0,0.0,538.0
2016-01-17 23:00:00+02:00,2066.0,1062.0,1.0,0.0,697.0,0.0,493.0
2016-01-18 00:00:00+02:00,2019.0,682.0,1.0,0.0,550.0,0.0,476.0
2016-01-18 01:00:00+02:00,1986.0,333.0,1.0,0.0,381.0,0.0,549.0
2016-01-18 02:00:00+02:00,1972.0,394.0,1.0,0.0,294.0,0.0,520.0
2016-01-18 03:00:00+02:00,1980.0,370.0,1.0,0.0,287.0,0.0,483.0
2016-01-18 04:00:00+02:00,1962.0,380.0,1.0,0.0,288.0,0.0,483.0
2016-01-18 05:00:00+02:00,1942.0,420.0,1.0,0.0,297.0,0.0,475.0
2016-01-18 06:00:00+02:00,2115.0,488.0,1.0,0.0,446.0,0.0,489.0
2016-01-18 07:00:00+02:00,2422.0,714.0,1.0,129.0,800.0,0.0,510.0
2016-01-18 08:00:00+02:00,2474.0,1541.0,1.0,253.0,783.0,55.0,519.0
2016-01-18 09:00:00+02:00,2559.0,1768.0,1.0,258.0,1031.0,229.0,479.0
2016-01-18 10:00:00+02:00,2533.0,1774.0,1.0,95.0,1213.0,438.0,467.0
2016-01-18 11:00:00+02:00,2338.0,1778.0,1.0,185.0,1247.0,603.0,493.0
2016-01-18 12:00:00+02:00,2269.0,1961.0,1.0,172.0,1101.0,678.0,548.0
2016-01-18 13:00:00+02:00,2157.0,2200.0,1.0,52.0,631.0,721.0,536.0
2016-01-18 14:00:00+02:00,2063.0,2171.0,1.0,31.0,521.0,630.0,564.0
2016-01-18 15:00:00+02:00,2189.0,2415.0,1.0,42.0,529.0,392.0,524.0
2016-01-18 16:00:00+02:00,2270.0,2636.0,1.0,34.0,485.0,144.0,499.0
2016-01-18 17:00:00+02:00,2365.0,2880.0,1.0,53.0,773.0,7.0,480.0
2016-01-18 18:00:00+02:00,2531.0,3004.0,1.0,157.0,1197.0,0.0,441.0
2016-01-18 19:00:00+02:00,2486.0,3076.0,1.0,145.0,1168.0,0.0,429.0
2016-01-18 20:00:00+02:00,2495.0,3169.0,1.0,89.0,1082.0,0.0,401.0
2016-01-18 21:00:00+02:00,2457.0,2827.0,1.0,0.0,570.0,0.0,336.0
2016-01-18 22:00:00+02:00,2413.0,2377.0,1.0,0.0,400.0,0.0,305.0
2016-01-18 23:00:00+02:00,2253.0,1990.0,1.0,0.0,395.0,0.0,284.0
2016-01-19 00:00:00+02:00,2251.0,1307.0,1.0,5.0,415.0,0.0,269.0
2016-01-19 01:00:00+02:00,2266.0,807.0,1.0,16.0,334.0,0.0,266.0
2016-01-19 02:00:00+02:00,2267.0,892.0,1.0,0.0,228.0,0.0,246.0
2016-01-19 03:00:00+02:00,2266.0,845.0,1.0,0.0,166.0,0.0,228.0
2016-01-19 04:00:00+02:00,2226.0,833.0,1.0,0.0,165.0,0.0,187.0
2016-01-19 05:00:00+02:00,2376.0,811.0,1.0,0.0,168.0,0.0,168.0
2016-01-19 06:00:00+02:00,2416.0,1153.0,1.0,0.0,382.0,0.0,138.0
2016-01-19 07:00:00+02:00,2510.0,1696.0,1.0,103.0,756.0,1.0,125.0
2016-01-19 08:00:00+02:00,2628.0,2137.0,1.0,190.0,950.0,140.0,120.0
2016-01-19 09:00:00+02:00,2610.0,2178.0,1.0,325.0,1118.0,562.0,97.0
2016-01-19 10:00:00+02:00,2669.0,2139.0,1.0,244.0,884.0,934.0,75.0
2016-01-19 11:00:00+02:00,2582.0,2140.0,1.0,172.0,752.0,1172.0,44.0
2016-01-19 12:00:00+02:00,2569.0,2097.0,1.0,162.0,466.0,1297.0,58.0
2016-01-19 13:00:00+02:00,2536.0,2078.0,1.0,113.0,375.0,1286.0,55.0
2016-01-19 14:00:00+02:00,2505.0,2074.0,1.0,60.0,372.0,1096.0,47.0
2016-01-19 15:00:00+02:00,2492.0,2560.0,1.0,88.0,392.0,696.0,47.0
2016-01-19 16:00:00+02:00,2660.0,2736.0,1.0,86.0,723.0,230.0,51.0
2016-01-19 17:00:00+02:00,2765.0,2922.0,1.0,185.0,1084.0,6.0,53.0
2016-01-19 18:00:00+02:00,2737.0,3118.0,1.0,440.0,1550.0,0.0,79.0
2016-01-19 19:00:00+02:00,2700.0,3215.0,1.0,635.0,1549.0,0.0,96.0
2016-01-19 20:00:00+02:00,2670.0,3263.0,1.0,470.0,1496.0,0.0,126.0
2016-01-19 21:00:00+02:00,2785.0,3316.0,1.0,76.0,912.0,0.0,205.0
2016-01-19 22:00:00+02:00,2781.0,2825.0,1.0,0.0,406.0,0.0,266.0
2016-01-19 23:00:00+02:00,2636.0,2190.0,1.0,0.0,398.0,0.0,292.0
2016-01-20 00:00:00+02:00,2536.0,1630.0,1.0,0.0,321.0,0.0,295.0
2016-01-20 01:00:00+02:00,2369.0,899.0,1.0,0.0,214.0,0.0,299.0
2016-01-20 02:00:00+02:00,2301.0,906.0,1.0,0.0,223.0,0.0,321.0
2016-01-20 03:00:00+02:00,2339.0,802.0,1.0,0.0,214.0,0.0,344.0
2016-01-20 04:00:00+02:00,2294.0,734.0,1.0,0.0,214.0,0.0,371.0
2016-01-20 05:00:00+02:00,2286.0,762.0,1.0,0.0,268.0,0.0,371.0
2016-01-20 06:00:00+02:00,2540.0,1027.0,1.0,0.0,735.0,0.0,372.0
2016-01-20 07:00:00+02:00,2775.0,1418.0,1.0,179.0,1194.0,0.0,369.0
2016-01-20 08:00:00+02:00,2771.0,1562.0,1.0,379.0,1437.0,22.0,340.0
2016-01-20 09:00:00+02:00,2802.0,1778.0,1.0,561.0,1867.0,108.0,295.0
2016-01-20 10:00:00+02:00,2897.0,1905.0,1.0,490.0,1992.0,196.0,293.0
2016-01-20 11:00:00+02:00,2911.0,2097.0,1.0,458.0,1936.0,323.0,282.0
2016-01-20 12:00:00+02:00,2881.0,2432.0,1.0,273.0,1618.0,393.0,270.0
2016-01-20 13:00:00+02:00,2888.0,2848.0,1.0,114.0,1333.0,394.0,292.0
2016-01-20 14:00:00+02:00,2970.0,3058.0,1.0,63.0,911.0,348.0,278.0
2016-01-20 15:00:00+02:00,3031.0,2956.0,1.0,30.0,788.0,245.0,288.0
2016-01-20 16:00:00+02:00,3068.0,2908.0,1.0,30.0,796.0,105.0,275.0
2016-01-20 17:00:00+02:00,3259.0,2873.0,1.0,36.0,964.0,7.0,221.0
2016-01-20 18:00:00+02:00,3367.0,3526.0,1.0,397.0,1142.0,0.0,198.0
2016-01-20 19:00:00+02:00,3304.0,3510.0,1.0,462.0,1324.0,0.0,197.0
2016-01-20 20:00:00+02:00,3242.0,3354.0,1.0,427.0,1060.0,0.0,160.0
2016-01-20 21:00:00+02:00,3011.0,3170.0,1.0,165.0,764.0,0.0,157.0
2016-01-20 22:00:00+02:00,2778.0,3003.0,1.0,35.0,565.0,0.0,162.0
2016-01-20 23:00:00+02:00,2834.0,2210.0,1.0,76.0,577.0,0.0,130.0
2016-01-21 00:00:00+02:00,2801.0,1258.0,1.0,17.0,352.0,0.0,105.0
2016-01-21 01:00:00+02:00,2832.0,897.0,1.0,0.0,260.0,0.0,109.0
2016-01-21 02:00:00+02:00,2801.0,808.0,1.0,0.0,229.0,0.0,117.0
2016-01-21 03:00:00+02:00,2700.0,699.0,1.0,0.0,217.0,0.0,119.0
2016-01-21 04:00:00+02:00,2622.0,666.0,1.0,0.0,217.0,0.0,112.0
2016-01-21 05:00:00+02:00,2631.0,765.0,1.0,0.0,227.0,0.0,108.0
2016-01-21 06:00:00+02:00,2762.0,987.0,1.0,39.0,388.0,0.0,126.0
2016-01-21 07:00:00+02:00,2988.0,1858.0,1.0,126.0,643.0,1.0,130.0
2016-01-21 08:00:00+02:00,3254.0,2697.0,1.0,296.0,917.0,162.0,122.0
2016-01-21 09:00:00+02:00,3303.0,2758.0,1.0,362.0,965.0,641.0,110.0
2016-01-21 10:00:00+02:00,3173.0,2647.0,1.0,357.0,731.0,1073.0,91.0
2016-01-21 11:00:00+02:00,2924.0,2218.0,1.0,263.0,548.0,1340.0,76.0
2016-01-21 12:00:00+02:00,2641.0,2247.0,1.0,225.0,511.0,1438.0,81.0
2016-01-21 13:00:00+02:00,2587.0,2370.0,1.0,96.0,510.0,1422.0,93.0
2016-01-21 14:00:00+02:00,2616.0,2280.0,1.0,90.0,504.0,1287.0,100.0
2016-01-21 15:00:00+02:00,2619.0,2421.0,1.0,268.0,521.0,937.0,95.0
2016-01-21 16:00:00+02:00,2679.0,2930.0,1.0,355.0,547.0,401.0,88.0
2016-01-21 17:00:00+02:00,2924.0,3303.0,1.0,394.0,1036.0,28.0,82.0
2016-01-21 18:00:00+02:00,3296.0,3365.0,1.0,452.0,1440.0,0.0,58.0
2016-01-21 19:00:00+02:00,3447.0,3349.0,1.0,447.0,1383.0,0.0,52.0
2016-01-21 20:00:00+02:00,3484.0,3380.0,1.0,457.0,1350.0,0.0,63.0
2016-01-21 21:00:00+02:00,3492.0,3200.0,1.0,182.0,743.0,0.0,62.0
2016-01-21 22:00:00+02:00,3168.0,2587.0,1.0,0.0,515.0,0.0,84.0
2016-01-21 23:00:00+02:00,2712.0,2299.0,1.0,0.0,495.0,0.0,113.0
2016-01-22 00:00:00+02:00,2614.0,1491.0,1.0,0.0,291.0,0.0,170.0
2016-01-22 01:00:00+02:00,2511.0,867.0,1.0,0.0,253.0,0.0,243.0
2016-01-22 02:00:00+02:00,2437.0,722.0,1.0,0.0,253.0,0.0,322.0
2016-01-22 03:00:00+02:00,2420.0,788.0,1.0,0.0,244.0,0.0,372.0
2016-01-22 04:00:00+02:00,2427.0,788.0,1.0,0.0,242.0,0.0,410.0
2016-01-22 05:00:00+02:00,2416.0,810.0,1.0,0.0,249.0,0.0,443.0
2016-01-22 06:00:00+02:00,,,,,,0.0,453.0
2016-01-22 07:00:00+02:00,2690.0,1118.0,1.0,20.0,411.0,1.0,457.0
2016-01-22 08:00:00+02:00,2669.0,1561.0,1.0,320.0,709.0,158.0,478.0
2016-01-22 09:00:00+02:00,2834.0,1740.0,1.0,319.0,806.0,608.0,479.0
2016-01-22 10:00:00+02:00,2787.0,1449.0,1.0,338.0,618.0,981.0,499.0
2016-01-22 11:00:00+02:00,2697.0,1142.0,1.0,320.0,587.0,1169.0,496.0
2016-01-22 12:00:00+02:00,2558.0,1530.0,1.0,185.0,612.0,1242.0,526.0
2016-01-22 13:00:00+02:00,2451.0,1772.0,1.0,35.0,522.0,1095.0,556.0
2016-01-22 14:00:00+02:00,2434.0,1760.0,1.0,29.0,500.0,855.0,580.0
2016-01-22 15:00:00+02:00,2441.0,2170.0,1.0,72.0,519.0,573.0,599.0
2016-01-22 16:00:00+02:00,2583.0,2490.0,1.0,104.0,525.0,216.0,621.0
2016-01-22 17:00:00+02:00,2786.0,2714.0,1.0,368.0,793.0,13.0,621.0
2016-01-22 18:00:00+02:00,2856.0,2781.0,1.0,431.0,1186.0,0.0,661.0
2016-01-22 19:00:00+02:00,2709.0,2794.0,1.0,471.0,1202.0,0.0,651.0
2016-01-22 20:00:00+02:00,2846.0,2801.0,1.0,463.0,936.0,0.0,642.0
2016-01-22 21:00:00+02:00,2981.0,2442.0,1.0,24.0,613.0,0.0,657.0
2016-01-22 22:00:00+02:00,2629.0,2269.0,1.0,0.0,358.0,0.0,651.0
2016-01-22 23:00:00+02:00,2429.0,1738.0,1.0,0.0,371.0,0.0,626.0
2016-01-23 00:00:00+02:00,2460.0,1218.0,1.0,0.0,230.0,0.0,636.0
2016-01-23 01:00:00+02:00,2249.0,919.0,1.0,0.0,102.0,0.0,633.0
2016-01-23 02:00:00+02:00,2158.0,837.0,1.0,0.0,107.0,0.0,649.0
2016-01-23 03:00:00+02:00,2137.0,618.0,1.0,0.0,102.0,0.0,658.0
2016-01-23 04:00:00+02:00,2080.0,641.0,1.0,0.0,104.0,0.0,664.0
2016-01-23 05:00:00+02:00,2077.0,562.0,1.0,0.0,158.0,0.0,712.0
2016-01-23 06:00:00+02:00,2057.0,655.0,1.0,0.0,240.0,0.0,719.0
2016-01-23 07:00:00+02:00,2072.0,905.0,1.0,0.0,251.0,1.0,730.0
2016-01-23 08:00:00+02:00,2103.0,1407.0,1.0,9.0,471.0,111.0,729.0
2016-01-23 09:00:00+02:00,2240.0,1538.0,1.0,377.0,659.0,463.0,722.0
2016-01-23 10:00:00+02:00,2291.0,1489.0,1.0,380.0,680.0,793.0,704.0
2016-01-23 11:00:00+02:00,2256.0,1412.0,1.0,380.0,684.0,966.0,647.0
2016-01-23 12:00:00+02:00,2288.0,1489.0,1.0,380.0,489.0,1057.0,607.0
2016-01-23 13:00:00+02:00,2302.0,1699.0,1.0,59.0,334.0,1052.0,593.0
2016-01-23 14:00:00+02:00,2378.0,1577.0,1.0,32.0,331.0,948.0,572.0
2016-01-23 15:00:00+02:00,2416.0,1923.0,1.0,32.0,329.0,701.0,551.0
2016-01-23 16:00:00+02:00,2401.0,2383.0,1.0,41.0,356.0,293.0,554.0
2016-01-23 17:00:00+02:00,2525.0,2450.0,1.0,143.0,454.0,24.0,588.0
2016-01-23 18:00:00+02:00,2596.0,2615.0,1.0,379.0,1284.0,0.0,550.0
2016-01-23 19:00:00+02:00,2613.0,2633.0,1.0,379.0,1361.0,0.0,504.0
2016-01-23 20:00:00+02:00,2594.0,2618.0,1.0,378.0,1087.0,0.0,501.0
2016-01-23 21:00:00+02:00,2483.0,2317.0,1.0,281.0,553.0,0.0,473.0
2016-01-23 22:00:00+02:00,2178.0,2079.0,1.0,142.0,430.0,0.0,469.0
2016-01-23 23:00:00+02:00,2133.0,1950.0,1.0,7.0,323.0,0.0,446.0
2016-01-24 00:00:00+02:00,2095.0,1502.0,1.0,0.0,290.0,0.0,397.0
2016-01-24 01:00:00+02:00,2125.0,1120.0,1.0,0.0,186.0,0.0,363.0
2016-01-24 02:00:00+02:00,2140.0,1094.0,1.0,0.0,121.0,0.0,343.0
2016-01-24 03:00:00+02:00,2167.0,858.0,1.0,0.0,122.0,0.0,346.0
2016-01-24 04:00:00+02:00,2173.0,685.0,1.0,0.0,117.0,0.0,354.0
2016-01-24 05:00:00+02:00,2138.0,664.0,1.0,0.0,130.0,0.0,350.0
2016-01-24 06:00:00+02:00,2158.0,734.0,1.0,0.0,158.0,0.0,370.0
2016-01-24 07:00:00+02:00,2324.0,668.0,1.0,0.0,272.0,2.0,388.0
2016-01-24 08:00:00+02:00,2382.0,637.0,1.0,0.0,405.0,196.0,407.0
2016-01-24 09:00:00+02:00,2348.0,598.0,1.0,217.0,466.0,735.0,371.0
2016-01-24 10:00:00+02:00,2314.0,692.0,1.0,352.0,466.0,1176.0,325.0
2016-01-24 11:00:00+02:00,2518.0,750.0,1.0,379.0,502.0,1397.0,239.0
2016-01-24 12:00:00+02:00,2660.0,759.0,1.0,379.0,450.0,1529.0,215.0
2016-01-24 13:00:00+02:00,2627.0,1155.0,1.0,90.0,377.0,1435.0,194.0
2016-01-24 14:00:00+02:00,2569.0,1019.0,1.0,43.0,382.0,1202.0,188.0
2016-01-24 15:00:00+02:00,2471.0,1412.0,1.0,86.0,366.0,855.0,173.0
2016-01-24 16:00:00+02:00,2669.0,1678.0,1.0,71.0,448.0,351.0,148.0
2016-01-24 17:00:00+02:00,2660.0,1664.0,1.0,275.0,625.0,33.0,137.0
2016-01-24 18:00:00+02:00,2769.0,2030.0,1.0,456.0,1028.0,0.0,174.0
2016-01-24 19:00:00+02:00,2873.0,2143.0,1.0,478.0,1287.0,0.0,198.0
2016-01-24 20:00:00+02:00,2986.0,2201.0,1.0,480.0,1072.0,0.0,204.0
2016-01-24 21:00:00+02:00,2999.0,2185.0,1.0,292.0,877.0,0.0,199.0
2016-01-24 22:00:00+02:00,2967.0,1935.0,1.0,13.0,520.0,0.0,179.0
2016-01-24 23:00:00+02:00,2747.0,1614.0,1.0,0.0,371.0,0.0,173.0
2016-01-25 00:00:00+02:00,2724.0,1153.0,1.0,40.0,114.0,0.0,168.0
2016-01-25 01:00:00+02:00,2487.0,931.0,1.0,32.0,54.0,0.0,144.0
2016-01-25 02:00:00+02:00,2318.0,1037.0,1.0,37.0,53.0,0.0,160.0
2016-01-25 03:00:00+02:00,2277.0,923.0,1.0,31.0,55.0,0.0,180.0
2016-01-25 04:00:00+02:00,2245.0,749.0,1.0,31.0,80.0,0.0,229.0
2016-01-25 05:00:00+02:00,2231.0,732.0,1.0,50.0,150.0,0.0,278.0
2016-01-25 06:00:00+02:00,2257.0,1153.0,1.0,36.0,211.0,0.0,291.0
2016-01-25 07:00:00+02:00,2454.0,1853.0,1.0,112.0,394.0,1.0,266.0
2016-01-25 08:00:00+02:00,2695.0,1992.0,1.0,374.0,753.0,128.0,248.0
2016-01-25 09:00:00+02:00,2936.0,2033.0,1.0,379.0,764.0,557.0,217.0
2016-01-25 10:00:00+02:00,2806.0,1999.0,1.0,206.0,573.0,947.0,258.0
2016-01-25 11:00:00+02:00,2438.0,2106.0,1.0,89.0,551.0,1197.0,259.0
2016-01-25 12:00:00+02:00,2430.0,2115.0,1.0,35.0,528.0,1300.0,257.0
2016-01-25 13:00:00+02:00,2564.0,2251.0,1.0,34.0,321.0,1248.0,206.0
2016-01-25 14:00:00+02:00,2698.0,2157.0,1.0,34.0,262.0,1106.0,151.0
2016-01-25 15:00:00+02:00,2819.0,2302.0,1.0,48.0,455.0,763.0,139.0
